yyxlbm,lcbm,yxrq,trip_key,起点站,终到站,方向,列车定员,总上客量,总下客量,峰值车上人数,平均上座率,最大断面满载率,最拥挤区间,备注,人公里(PKM),车公里(TKM),平均断面客流
39,167,20150106,1709,重庆北,成都东,forward,1418.0,776.0,776.0,672.0,0.4708990298174543,0.47390691114245415,1690->810,,209001.0,313.0,667.7348242811502
89,465,20150106,1959,重庆北,成都东,forward,1378.0,260.0,260.0,260.0,0.18867924528301888,0.18867924528301888,1037->1689,,81380.0,313.0,260.0
39,171,20150106,1827,重庆北,成都东,forward,1378.0,802.0,802.0,670.0,0.4660502557301641,0.4862119013062409,1689->1690,,201014.0,313.0,642.2172523961661
39,169,20150106,1734,重庆北,成都,,1418.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,155,20150107,1038,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,157,20150107,1207,成都东,重庆北,reverse,1418.0,679.0,679.0,679.0,0.4788434414668547,0.4788434414668547,1695->1694,,212527.0,313.0,679.0
39,152,20150107,0912,成都东,重庆北,reverse,1418.0,325.0,325.0,325.0,0.22919605077574048,0.22919605077574048,1695->1694,,101725.0,313.0,325.0
39,162,20150107,1400,成都东,重庆北,reverse,1418.0,916.0,916.0,686.0,0.4676207771373982,0.4837799717912553,1689->1037,,207546.0,313.0,663.0862619808307
39,164,20150107,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,154,20150107,1009,成都东,重庆北,reverse,1378.0,639.0,639.0,639.0,0.4637155297532656,0.4637155297532656,1695->1694,,200007.0,313.0,639.0
39,158,20150107,1230,成都东,重庆北,reverse,1418.0,1053.0,1053.0,685.0,0.454787150150732,0.4830747531734838,1689->1037,,201850.0,313.0,644.888178913738
39,168,20150107,1709,成都东,重庆北,reverse,1418.0,817.0,817.0,677.0,0.4586872569474173,0.4774330042313117,1695->1694,,203581.0,313.0,650.4185303514377
39,170,20150107,1809,成都东,重庆北,reverse,1418.0,812.0,812.0,688.0,0.481294808419364,0.48519040902679833,1689->1037,,213615.0,313.0,682.4760383386581
39,148,20150107,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,173,20150107,1938,成都东,重庆北,reverse,1418.0,793.0,793.0,686.0,0.4815719390582966,0.4837799717912553,1695->1694,,213738.0,313.0,682.8690095846646
39,175,20150107,2105,成都东,重庆北,reverse,1418.0,781.0,781.0,687.0,0.4806166269370981,0.4844851904090268,1689->1037,,213314.0,313.0,681.5143769968051
39,166,20150107,1555,成都东,重庆北,reverse,1418.0,781.0,781.0,688.0,0.4807382940468734,0.48519040902679833,1689->1037,,213368.0,313.0,681.6869009584665
39,176,20150107,2203,成都东,重庆北,reverse,688.0,688.0,688.0,688.0,1.0,1.0,1695->1694,,215344.0,313.0,688.0
39,171,20150107,1827,重庆北,成都东,forward,1378.0,768.0,768.0,678.0,0.4481816031939608,0.49201741654571846,1689->1690,,193307.0,313.0,617.594249201278
39,147,20150107,0740,重庆北,成都东,forward,1378.0,775.0,775.0,683.0,0.46892982838488895,0.49564586357039186,810->1694,,202256.0,313.0,646.185303514377
39,149,20150107,0811,重庆北,成都,,1378.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
89,156,20150107,1130,重庆北,成都东,forward,1418.0,671.0,671.0,671.0,0.47320169252468264,0.47320169252468264,1037->1689,,210023.0,313.0,671.0
39,151,20150107,0910,重庆北,成都东,forward,1418.0,995.0,995.0,683.0,0.4621232262512561,0.48166431593794073,1694->1695,,205106.0,313.0,655.2907348242811
39,163,20150107,1530,重庆北,成都东,forward,1418.0,830.0,830.0,687.0,0.4709688757508438,0.4844851904090268,1694->1695,,209032.0,313.0,667.8338658146965
39,159,20150107,1304,重庆北,成都东,forward,1418.0,1062.0,1062.0,681.0,0.4725573074617988,0.4802538787023977,810->1694,,209737.0,313.0,670.0862619808307
39,161,20150107,1427,重庆北,成都东,forward,1418.0,811.0,811.0,687.0,0.48107851133531904,0.4844851904090268,1690->810,,213519.0,313.0,682.1693290734825
89,465,20150107,1959,重庆北,成都东,forward,1378.0,191.0,191.0,191.0,0.1386066763425254,0.1386066763425254,1037->1689,,59783.0,313.0,191.0
39,153,20150107,1010,重庆北,成都东,forward,1418.0,674.0,674.0,674.0,0.47531734837799716,0.47531734837799716,1037->1689,,210962.0,313.0,674.0
89,464,20150107,1226,重庆北,成都,forward,1418.0,678.0,678.0,678.0,0.4781382228490832,0.4781382228490832,1037->1689,,225096.0,332.0,678.0
39,169,20150107,1734,重庆北,成都,,1418.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,167,20150107,1709,重庆北,成都东,forward,1418.0,784.0,784.0,667.0,0.46443264824236086,0.4703808180535966,1689->1690,,206131.0,313.0,658.5654952076677
39,148,20150108,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,155,20150108,1038,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,157,20150108,1207,成都东,重庆北,reverse,1418.0,671.0,671.0,671.0,0.47320169252468264,0.47320169252468264,1695->1694,,210023.0,313.0,671.0
39,164,20150108,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,154,20150108,1009,成都东,重庆北,reverse,1378.0,615.0,615.0,615.0,0.4462989840348331,0.4462989840348331,1695->1694,,192495.0,313.0,615.0
39,158,20150108,1230,成都东,重庆北,reverse,1418.0,1063.0,1063.0,682.0,0.4525655988500205,0.4809590973201692,1689->1037,,200864.0,313.0,641.738019169329
39,168,20150108,1709,成都东,重庆北,reverse,1418.0,891.0,891.0,686.0,0.4567924043673986,0.4837799717912553,1689->1037,,202740.0,313.0,647.7316293929713
39,170,20150108,1809,成都东,重庆北,reverse,1418.0,820.0,820.0,683.0,0.47832522970299707,0.48166431593794073,1689->1037,,212297.0,313.0,678.2651757188498
39,166,20150108,1555,成都东,重庆北,reverse,1418.0,820.0,820.0,687.0,0.4766939891941582,0.4844851904090268,1689->1037,,211573.0,313.0,675.9520766773163
39,152,20150108,0912,成都东,重庆北,reverse,1418.0,337.0,337.0,337.0,0.23765867418899858,0.23765867418899858,1695->1694,,105481.0,313.0,337.0
39,162,20150108,1400,成都东,重庆北,reverse,1418.0,939.0,939.0,685.0,0.46310106931870926,0.4830747531734838,1689->1037,,205540.0,313.0,656.6773162939297
39,173,20150108,1938,成都东,重庆北,reverse,1418.0,805.0,805.0,685.0,0.48119341916121794,0.4830747531734838,1689->1037,,213570.0,313.0,682.332268370607
39,147,20150108,0740,重庆北,成都东,forward,1378.0,818.0,818.0,687.0,0.4908048428754921,0.4985486211901306,810->1694,,211691.0,313.0,676.3290734824282
39,151,20150108,0910,重庆北,成都东,forward,1418.0,1011.0,1011.0,684.0,0.4611296115214247,0.4823695345557123,1694->1695,,204665.0,313.0,653.8817891373802
39,159,20150108,1304,重庆北,成都东,forward,1418.0,1086.0,1086.0,685.0,0.47491179134541295,0.4830747531734838,810->1694,,210782.0,313.0,673.4249201277955
39,149,20150108,0811,重庆北,成都,,1378.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
89,156,20150108,1130,重庆北,成都东,forward,1418.0,662.0,662.0,662.0,0.46685472496473907,0.46685472496473907,1037->1689,,207206.0,313.0,662.0
39,161,20150108,1427,重庆北,成都东,forward,1418.0,774.0,774.0,678.0,0.4747991366141395,0.4781382228490832,1690->810,,210732.0,313.0,673.2651757188498
39,153,20150108,1010,重庆北,成都东,forward,1418.0,660.0,660.0,660.0,0.46544428772919605,0.46544428772919605,1037->1689,,206580.0,313.0,660.0
89,464,20150108,1226,重庆北,成都,forward,1418.0,669.0,669.0,669.0,0.4717912552891396,0.4717912552891396,1037->1689,,222108.0,332.0,669.0
39,175,20150108,2105,成都东,重庆北,reverse,1418.0,769.0,769.0,687.0,0.48198876156400816,0.4844851904090268,1690->1689,,213923.0,313.0,683.4600638977636
39,167,20150108,1709,重庆北,成都东,forward,1418.0,803.0,803.0,671.0,0.47264517815219204,0.47320169252468264,1690->810,,209776.0,313.0,670.2108626198083
39,171,20150108,1827,重庆北,成都东,forward,1378.0,786.0,786.0,679.0,0.462352253810449,0.4927431059506531,1689->1690,,199419.0,313.0,637.1214057507988
39,163,20150108,1530,重庆北,成都东,forward,1418.0,819.0,819.0,687.0,0.47483067993889605,0.4844851904090268,1694->1695,,210746.0,313.0,673.3099041533546
39,169,20150108,1734,重庆北,成都,,1418.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,176,20150108,2203,成都东,重庆北,reverse,688.0,687.0,687.0,687.0,0.998546511627907,0.998546511627907,1695->1694,,215031.0,313.0,687.0
89,465,20150108,1959,重庆北,成都东,forward,1378.0,353.0,353.0,353.0,0.25616835994194487,0.25616835994194487,1037->1689,,110489.0,313.0,353.0
39,154,20150109,1009,成都东,重庆北,reverse,1378.0,666.0,666.0,666.0,0.4833091436865022,0.4833091436865022,1695->1694,,208458.0,313.0,666.0
39,158,20150109,1230,成都东,重庆北,reverse,1418.0,1044.0,1044.0,685.0,0.46663842788069415,0.4830747531734838,1689->1037,,207110.0,313.0,661.6932907348242
39,155,20150109,1038,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,157,20150109,1207,成都东,重庆北,reverse,1418.0,679.0,679.0,679.0,0.4788434414668547,0.4788434414668547,1695->1694,,212527.0,313.0,679.0
39,168,20150109,1709,成都东,重庆北,reverse,1418.0,820.0,820.0,685.0,0.4608885303964996,0.4830747531734838,1689->1037,,204558.0,313.0,653.5399361022364
39,170,20150109,1809,成都东,重庆北,reverse,1418.0,782.0,782.0,686.0,0.4809973999288022,0.4837799717912553,1689->1037,,213483.0,313.0,682.0543130990416
39,164,20150109,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,166,20150109,1555,成都东,重庆北,reverse,1418.0,798.0,798.0,684.0,0.48125650581073104,0.4823695345557123,1689->1037,,213598.0,313.0,682.4217252396166
39,152,20150109,0912,成都东,重庆北,reverse,1418.0,585.0,585.0,585.0,0.4125528913963329,0.4125528913963329,1695->1694,,183105.0,313.0,585.0
39,162,20150109,1400,成都东,重庆北,reverse,1418.0,909.0,909.0,688.0,0.47642136474447655,0.48519040902679833,1690->1689,,211452.0,313.0,675.5654952076677
39,148,20150109,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,173,20150109,1938,成都东,重庆北,reverse,1418.0,766.0,766.0,686.0,0.48166431593794073,0.4837799717912553,1689->1037,,213779.0,313.0,683.0
39,175,20150109,2105,成都东,重庆北,reverse,1418.0,832.0,832.0,679.0,0.45581906748919643,0.4788434414668547,1695->1694,,202308.0,313.0,646.3514376996806
39,149,20150109,0811,重庆北,成都,,1378.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,151,20150109,0910,重庆北,成都东,forward,1418.0,957.0,957.0,686.0,0.4656312945831099,0.4837799717912553,1694->1695,,206663.0,313.0,660.2651757188498
39,147,20150109,0740,重庆北,成都东,forward,1378.0,817.0,817.0,686.0,0.48736883106043394,0.49782293178519593,810->1694,,210209.0,313.0,671.594249201278
89,156,20150109,1130,重庆北,成都东,forward,1418.0,667.0,667.0,667.0,0.4703808180535966,0.4703808180535966,1037->1689,,208771.0,313.0,667.0
39,161,20150109,1427,重庆北,成都东,forward,1418.0,804.0,804.0,680.0,0.47835902612237907,0.4795486600846262,1689->1690,,212312.0,313.0,678.3130990415335
39,159,20150109,1304,重庆北,成都东,forward,1418.0,1109.0,1109.0,688.0,0.47707250909123683,0.48519040902679833,810->1694,,211741.0,313.0,676.4888178913739
39,153,20150109,1010,重庆北,成都东,forward,1418.0,664.0,664.0,664.0,0.4682651622002821,0.4682651622002821,1037->1689,,207832.0,313.0,664.0
89,464,20150109,1226,重庆北,成都,forward,1418.0,669.0,669.0,669.0,0.4717912552891396,0.4717912552891396,1037->1689,,222108.0,332.0,669.0
39,167,20150109,1709,重庆北,成都东,forward,1418.0,826.0,826.0,677.0,0.4743147212696639,0.4774330042313117,1690->810,,210517.0,313.0,672.5782747603834
39,171,20150109,1827,重庆北,成都东,forward,1378.0,861.0,861.0,681.0,0.48124568180026617,0.4941944847605225,1694->1695,,207568.0,313.0,663.1565495207668
39,163,20150109,1530,重庆北,成都东,forward,1418.0,869.0,869.0,686.0,0.47002482910277266,0.4837799717912553,1694->1695,,208613.0,313.0,666.4952076677316
39,169,20150109,1734,重庆北,成都,,1418.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
89,465,20150109,1959,重庆北,成都东,forward,1378.0,667.0,667.0,667.0,0.48403483309143686,0.48403483309143686,1037->1689,,208771.0,313.0,667.0
39,148,20150110,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,152,20150110,0912,成都东,重庆北,reverse,1418.0,604.0,604.0,604.0,0.42595204513399154,0.42595204513399154,1695->1694,,189052.0,313.0,604.0
39,162,20150110,1400,成都东,重庆北,reverse,1418.0,909.0,909.0,684.0,0.4721337256722108,0.4823695345557123,1689->1037,,209549.0,313.0,669.4856230031949
39,154,20150110,1009,成都东,重庆北,reverse,1378.0,668.0,668.0,668.0,0.4847605224963715,0.4847605224963715,1695->1694,,209084.0,313.0,668.0
39,158,20150110,1230,成都东,重庆北,reverse,1418.0,1008.0,1008.0,685.0,0.46893883749329707,0.4830747531734838,1689->1037,,208131.0,313.0,664.9552715654952
39,155,20150110,1038,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,157,20150110,1207,成都东,重庆北,reverse,1418.0,675.0,675.0,675.0,0.47602256699576867,0.47602256699576867,1695->1694,,211275.0,313.0,675.0
39,164,20150110,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,168,20150110,1709,成都东,重庆北,reverse,1418.0,824.0,824.0,675.0,0.4459572723135226,0.47602256699576867,1695->1694,,197931.0,313.0,632.3674121405751
39,170,20150110,1809,成都东,重庆北,reverse,1418.0,762.0,762.0,684.0,0.4790304483207686,0.4823695345557123,1689->1037,,212610.0,313.0,679.2651757188498
39,173,20150110,1938,成都东,重庆北,reverse,1418.0,761.0,761.0,688.0,0.48229743552769727,0.48519040902679833,1689->1037,,214060.0,313.0,683.8977635782747
39,175,20150110,2105,成都东,重庆北,reverse,1418.0,764.0,764.0,687.0,0.4836650639653564,0.4844851904090268,1695->1694,,214667.0,313.0,685.8370607028754
39,166,20150110,1555,成都东,重庆北,reverse,1418.0,748.0,748.0,687.0,0.4817026185465737,0.4844851904090268,1689->1037,,213796.0,313.0,683.0543130990416
39,149,20150110,0811,重庆北,成都,,1378.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,147,20150110,0740,重庆北,成都东,forward,1378.0,872.0,872.0,679.0,0.47996587173149957,0.4927431059506531,810->1694,,207016.0,313.0,661.3929712460064
39,151,20150110,0910,重庆北,成都东,forward,1418.0,903.0,903.0,684.0,0.46642663698590014,0.4823695345557123,1694->1695,,207016.0,313.0,661.3929712460064
39,153,20150110,1010,重庆北,成都东,forward,1418.0,657.0,657.0,657.0,0.4633286318758815,0.4633286318758815,1037->1689,,205641.0,313.0,657.0
39,159,20150110,1304,重庆北,成都东,forward,1418.0,1074.0,1074.0,685.0,0.47541873763614323,0.4830747531734838,810->1694,,211007.0,313.0,674.1437699680512
89,464,20150110,1226,重庆北,成都,forward,1418.0,673.0,673.0,673.0,0.47461212976022565,0.47461212976022565,1037->1689,,223436.0,332.0,673.0
89,156,20150110,1130,重庆北,成都东,forward,1418.0,653.0,653.0,653.0,0.4605077574047955,0.4605077574047955,1037->1689,,204389.0,313.0,653.0
39,161,20150110,1427,重庆北,成都东,forward,1418.0,774.0,774.0,678.0,0.4761712712410496,0.4781382228490832,1690->810,,211341.0,313.0,675.2108626198083
39,163,20150110,1530,重庆北,成都东,forward,1418.0,819.0,819.0,683.0,0.471764218153634,0.48166431593794073,1694->1695,,209385.0,313.0,668.9616613418531
39,169,20150110,1734,重庆北,成都,,1418.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,171,20150110,1827,重庆北,成都东,forward,1378.0,790.0,790.0,677.0,0.4560273953546604,0.49129172714078373,1689->1690,,196691.0,313.0,628.405750798722
39,167,20150110,1709,重庆北,成都东,forward,1418.0,800.0,800.0,671.0,0.4656177760153571,0.47320169252468264,1689->1690,,206657.0,313.0,660.2460063897763
89,465,20150110,1959,重庆北,成都东,forward,1378.0,306.0,306.0,306.0,0.2220609579100145,0.2220609579100145,1037->1689,,95778.0,313.0,306.0
39,155,20150111,1038,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,157,20150111,1207,成都东,重庆北,reverse,1418.0,678.0,678.0,678.0,0.4781382228490832,0.4781382228490832,1695->1694,,212214.0,313.0,678.0
39,154,20150111,1009,成都东,重庆北,reverse,1378.0,681.0,681.0,681.0,0.4941944847605225,0.4941944847605225,1695->1694,,213153.0,313.0,681.0
39,158,20150111,1230,成都东,重庆北,reverse,1418.0,990.0,990.0,687.0,0.4763042038239522,0.4844851904090268,1689->1037,,211400.0,313.0,675.3993610223642
39,160,20150111,1341,成都东,重庆北,reverse,1418.0,804.0,804.0,688.0,0.481400703866761,0.48519040902679833,1689->1037,,213662.0,313.0,682.626198083067
39,164,20150111,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,168,20150111,1709,成都东,重庆北,reverse,1418.0,833.0,833.0,687.0,0.46322498952311,0.4844851904090268,1689->1037,,205595.0,313.0,656.85303514377
39,170,20150111,1809,成都东,重庆北,reverse,1418.0,754.0,754.0,683.0,0.475542657840544,0.48166431593794073,1689->1037,,211062.0,313.0,674.3194888178914
39,150,20150111,0854,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,152,20150111,0912,成都东,重庆北,reverse,1418.0,330.0,330.0,330.0,0.23272214386459802,0.23272214386459802,1695->1694,,103290.0,313.0,330.0
39,162,20150111,1400,成都东,重庆北,reverse,1418.0,857.0,857.0,686.0,0.4736117557465178,0.4837799717912553,1689->1037,,210205.0,313.0,671.5814696485623
39,172,20150111,1857,成都东,重庆北,reverse,1418.0,700.0,700.0,686.0,0.47759748013897085,0.4837799717912553,1689->1037,,211974.0,313.0,677.2332268370607
39,148,20150111,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,173,20150111,1938,成都东,重庆北,reverse,1418.0,840.0,840.0,688.0,0.4826286404376411,0.48519040902679833,1689->1037,,214207.0,313.0,684.3674121405751
39,175,20150111,2105,成都东,重庆北,reverse,1418.0,779.0,779.0,683.0,0.46494410072234216,0.48166431593794073,1695->1694,,206358.0,313.0,659.2907348242811
39,166,20150111,1555,成都东,重庆北,reverse,1418.0,727.0,727.0,682.0,0.4765069823402443,0.4809590973201692,1689->1037,,211490.0,313.0,675.6869009584665
39,149,20150111,0811,重庆北,成都,,1378.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,147,20150111,0740,重庆北,成都东,forward,1378.0,794.0,794.0,675.0,0.47009371362858615,0.4898403483309144,810->1694,,202758.0,313.0,647.7891373801917
39,176,20150111,2203,成都东,重庆北,reverse,688.0,686.0,686.0,686.0,0.997093023255814,0.997093023255814,1695->1694,,214718.0,313.0,686.0
39,151,20150111,0910,重庆北,成都东,forward,1418.0,1011.0,1011.0,686.0,0.4653068489570425,0.4837799717912553,1694->1695,,206519.0,313.0,659.8051118210863
89,156,20150111,1130,重庆北,成都东,forward,1418.0,650.0,650.0,650.0,0.45839210155148097,0.45839210155148097,1037->1689,,203450.0,313.0,650.0
89,283,20150111,1118,重庆北,成都东,forward,1418.0,668.0,668.0,668.0,0.4710860366713681,0.4710860366713681,1037->1689,,209084.0,313.0,668.0
39,161,20150111,1427,重庆北,成都东,forward,1418.0,783.0,783.0,682.0,0.4773271087839147,0.4809590973201692,1690->810,,211854.0,313.0,676.8498402555911
39,159,20150111,1304,重庆北,成都东,forward,1418.0,1011.0,1011.0,686.0,0.47467746950436424,0.4837799717912553,810->1694,,210678.0,313.0,673.0926517571885
39,153,20150111,1010,重庆北,成都东,forward,1418.0,661.0,661.0,661.0,0.46614950634696756,0.46614950634696756,1037->1689,,206893.0,313.0,661.0
89,464,20150111,1226,重庆北,成都,forward,1418.0,664.0,664.0,664.0,0.4682651622002821,0.4682651622002821,1037->1689,,220448.0,332.0,664.0
