站点id,上客量,下客量,车上人数,yyxlbm,lcbm,yxrq,trip_key
1689,19.0,25.0,669.0,39,175,20150104,2105
1037,0.0,669.0,0.0,39,175,20150104,2105
1695,676.0,0.0,676.0,39,166,20150104,1555
1694,0.0,0.0,676.0,39,166,20150104,1555
810,0.0,0.0,676.0,39,166,20150104,1555
1690,0.0,0.0,676.0,39,166,20150104,1555
1689,61.0,54.0,683.0,39,166,20150104,1555
1037,0.0,683.0,0.0,39,166,20150104,1555
1037,639.0,0.0,639.0,39,151,20150104,0910
1689,124.0,142.0,621.0,39,151,20150104,0910
1690,52.0,127.0,546.0,39,151,20150104,0910
810,0.0,0.0,546.0,39,151,20150104,0910
1694,161.0,25.0,682.0,39,151,20150104,0910
1695,0.0,682.0,0.0,39,151,20150104,0910
1037,562.0,0.0,562.0,39,147,20150104,0740
1689,0.0,0.0,562.0,39,147,20150104,0740
1690,0.0,0.0,562.0,39,147,20150104,0740
810,314.0,195.0,681.0,39,147,20150104,0740
1694,0.0,0.0,681.0,39,147,20150104,0740
1695,0.0,681.0,0.0,39,147,20150104,0740
1037,668.0,0.0,668.0,39,159,20150104,1304
1689,150.0,146.0,672.0,39,159,20150104,1304
1690,87.0,90.0,669.0,39,159,20150104,1304
810,185.0,173.0,681.0,39,159,20150104,1304
1694,0.0,0.0,681.0,39,159,20150104,1304
1695,0.0,681.0,0.0,39,159,20150104,1304
1037,1300.0,0.0,1300.0,89,156,20150104,1130
1689,0.0,0.0,1300.0,89,156,20150104,1130
1690,0.0,0.0,1300.0,89,156,20150104,1130
810,0.0,0.0,1300.0,89,156,20150104,1130
1694,0.0,0.0,1300.0,89,156,20150104,1130
1695,0.0,1300.0,0.0,89,156,20150104,1130
1037,654.0,0.0,654.0,39,161,20150104,1427
1689,111.0,94.0,671.0,39,161,20150104,1427
1690,60.0,46.0,685.0,39,161,20150104,1427
810,0.0,0.0,685.0,39,161,20150104,1427
1694,0.0,0.0,685.0,39,161,20150104,1427
1695,0.0,685.0,0.0,39,161,20150104,1427
1037,1324.0,0.0,1324.0,39,163,20150104,1530
1689,190.0,183.0,1331.0,39,163,20150104,1530
1690,73.0,129.0,1275.0,39,163,20150104,1530
810,0.0,0.0,1275.0,39,163,20150104,1530
1694,143.0,71.0,1347.0,39,163,20150104,1530
1695,0.0,1347.0,0.0,39,163,20150104,1530
1037,1277.0,0.0,1277.0,39,153,20150104,1010
1689,0.0,0.0,1277.0,39,153,20150104,1010
1690,0.0,0.0,1277.0,39,153,20150104,1010
810,0.0,0.0,1277.0,39,153,20150104,1010
1694,0.0,0.0,1277.0,39,153,20150104,1010
1695,0.0,1277.0,0.0,39,153,20150104,1010
1037,661.0,0.0,661.0,89,464,20150104,1226
1689,0.0,0.0,661.0,89,464,20150104,1226
1690,0.0,0.0,661.0,89,464,20150104,1226
810,0.0,0.0,661.0,89,464,20150104,1226
1694,0.0,0.0,661.0,89,464,20150104,1226
1695,0.0,0.0,661.0,89,464,20150104,1226
1640,0.0,661.0,0.0,89,464,20150104,1226
1037,652.0,0.0,652.0,39,171,20150104,1827
1689,97.0,80.0,669.0,39,171,20150104,1827
1690,14.0,56.0,627.0,39,171,20150104,1827
810,0.0,0.0,627.0,39,171,20150104,1827
1694,52.0,9.0,670.0,39,171,20150104,1827
1695,0.0,670.0,0.0,39,171,20150104,1827
1037,591.0,0.0,591.0,89,465,20150104,1959
1689,0.0,0.0,591.0,89,465,20150104,1959
1690,0.0,0.0,591.0,89,465,20150104,1959
810,0.0,0.0,591.0,89,465,20150104,1959
1694,0.0,0.0,591.0,89,465,20150104,1959
1695,0.0,591.0,0.0,89,465,20150104,1959
1037,1319.0,0.0,1319.0,39,167,20150104,1709
1689,149.0,142.0,1326.0,39,167,20150104,1709
1690,54.0,45.0,1335.0,39,167,20150104,1709
810,0.0,0.0,1335.0,39,167,20150104,1709
1694,0.0,0.0,1335.0,39,167,20150104,1709
1695,0.0,1335.0,0.0,39,167,20150104,1709
1695,677.0,0.0,677.0,39,154,20150105,1009
1694,0.0,0.0,677.0,39,154,20150105,1009
810,0.0,0.0,677.0,39,154,20150105,1009
1690,0.0,0.0,677.0,39,154,20150105,1009
1689,0.0,0.0,677.0,39,154,20150105,1009
1037,0.0,677.0,0.0,39,154,20150105,1009
1695,596.0,0.0,596.0,39,152,20150105,0912
1694,0.0,0.0,596.0,39,152,20150105,0912
810,0.0,0.0,596.0,39,152,20150105,0912
1690,0.0,0.0,596.0,39,152,20150105,0912
1689,0.0,0.0,596.0,39,152,20150105,0912
1037,0.0,596.0,0.0,39,152,20150105,0912
1695,682.0,0.0,682.0,39,157,20150105,1207
1694,0.0,0.0,682.0,39,157,20150105,1207
810,0.0,0.0,682.0,39,157,20150105,1207
1690,0.0,0.0,682.0,39,157,20150105,1207
1689,0.0,0.0,682.0,39,157,20150105,1207
1037,0.0,682.0,0.0,39,157,20150105,1207
1695,676.0,0.0,676.0,39,162,20150105,1400
1694,0.0,0.0,676.0,39,162,20150105,1400
810,88.0,101.0,663.0,39,162,20150105,1400
1690,55.0,31.0,687.0,39,162,20150105,1400
1689,43.0,42.0,688.0,39,162,20150105,1400
1037,0.0,688.0,0.0,39,162,20150105,1400
1695,683.0,0.0,683.0,39,158,20150105,1230
1694,0.0,0.0,683.0,39,158,20150105,1230
810,102.0,167.0,618.0,39,158,20150105,1230
1690,129.0,66.0,681.0,39,158,20150105,1230
1689,116.0,113.0,684.0,39,158,20150105,1230
1037,0.0,684.0,0.0,39,158,20150105,1230
1695,683.0,0.0,683.0,39,168,20150105,1709
1694,48.0,130.0,601.0,39,168,20150105,1709
810,0.0,0.0,601.0,39,168,20150105,1709
1690,0.0,0.0,601.0,39,168,20150105,1709
1689,62.0,29.0,634.0,39,168,20150105,1709
1037,0.0,634.0,0.0,39,168,20150105,1709
1695,682.0,0.0,682.0,39,170,20150105,1809
1694,0.0,0.0,682.0,39,170,20150105,1809
810,0.0,0.0,682.0,39,170,20150105,1809
1690,0.0,0.0,682.0,39,170,20150105,1809
1689,52.0,47.0,687.0,39,170,20150105,1809
1037,0.0,687.0,0.0,39,170,20150105,1809
1695,680.0,0.0,680.0,39,173,20150105,1938
1694,0.0,0.0,680.0,39,173,20150105,1938
810,0.0,0.0,680.0,39,173,20150105,1938
1690,42.0,62.0,660.0,39,173,20150105,1938
1689,61.0,35.0,686.0,39,173,20150105,1938
1037,0.0,686.0,0.0,39,173,20150105,1938
1695,681.0,0.0,681.0,39,175,20150105,2105
1694,0.0,0.0,681.0,39,175,20150105,2105
810,36.0,39.0,678.0,39,175,20150105,2105
1690,22.0,19.0,681.0,39,175,20150105,2105
1689,15.0,32.0,664.0,39,175,20150105,2105
1037,0.0,664.0,0.0,39,175,20150105,2105
1695,673.0,0.0,673.0,39,166,20150105,1555
1694,0.0,0.0,673.0,39,166,20150105,1555
810,0.0,0.0,673.0,39,166,20150105,1555
1690,0.0,0.0,673.0,39,166,20150105,1555
1689,69.0,57.0,685.0,39,166,20150105,1555
1037,0.0,685.0,0.0,39,166,20150105,1555
1037,639.0,0.0,639.0,39,151,20150105,0910
1689,108.0,105.0,642.0,39,151,20150105,0910
1690,75.0,112.0,605.0,39,151,20150105,0910
810,0.0,0.0,605.0,39,151,20150105,0910
1694,112.0,35.0,682.0,39,151,20150105,0910
1695,0.0,682.0,0.0,39,151,20150105,0910
1037,615.0,0.0,615.0,39,147,20150105,0740
1689,0.0,0.0,615.0,39,147,20150105,0740
1690,0.0,0.0,615.0,39,147,20150105,0740
810,228.0,173.0,670.0,39,147,20150105,0740
1694,0.0,0.0,670.0,39,147,20150105,0740
1695,0.0,670.0,0.0,39,147,20150105,0740
1037,647.0,0.0,647.0,39,153,20150105,1010
1689,0.0,0.0,647.0,39,153,20150105,1010
1690,0.0,0.0,647.0,39,153,20150105,1010
810,0.0,0.0,647.0,39,153,20150105,1010
1694,0.0,0.0,647.0,39,153,20150105,1010
1695,0.0,647.0,0.0,39,153,20150105,1010
1037,666.0,0.0,666.0,39,159,20150105,1304
1689,143.0,138.0,671.0,39,159,20150105,1304
1690,59.0,65.0,665.0,39,159,20150105,1304
810,169.0,154.0,680.0,39,159,20150105,1304
1694,0.0,0.0,680.0,39,159,20150105,1304
1695,0.0,680.0,0.0,39,159,20150105,1304
1037,654.0,0.0,654.0,89,156,20150105,1130
1689,0.0,0.0,654.0,89,156,20150105,1130
1690,0.0,0.0,654.0,89,156,20150105,1130
810,0.0,0.0,654.0,89,156,20150105,1130
1694,0.0,0.0,654.0,89,156,20150105,1130
1695,0.0,654.0,0.0,89,156,20150105,1130
1037,660.0,0.0,660.0,89,464,20150105,1226
1689,0.0,0.0,660.0,89,464,20150105,1226
1690,0.0,0.0,660.0,89,464,20150105,1226
810,0.0,0.0,660.0,89,464,20150105,1226
1694,0.0,0.0,660.0,89,464,20150105,1226
1695,0.0,0.0,660.0,89,464,20150105,1226
1640,0.0,660.0,0.0,89,464,20150105,1226
1037,660.0,0.0,660.0,39,161,20150105,1427
1689,99.0,91.0,668.0,39,161,20150105,1427
1690,33.0,27.0,674.0,39,161,20150105,1427
810,0.0,0.0,674.0,39,161,20150105,1427
1694,0.0,0.0,674.0,39,161,20150105,1427
1695,0.0,674.0,0.0,39,161,20150105,1427
1037,653.0,0.0,653.0,39,163,20150105,1530
1689,73.0,64.0,662.0,39,163,20150105,1530
1690,27.0,61.0,628.0,39,163,20150105,1530
810,0.0,0.0,628.0,39,163,20150105,1530
1694,77.0,22.0,683.0,39,163,20150105,1530
1695,0.0,683.0,0.0,39,163,20150105,1530
1037,638.0,0.0,638.0,39,171,20150105,1827
1689,103.0,73.0,668.0,39,171,20150105,1827
1690,11.0,43.0,636.0,39,171,20150105,1827
810,0.0,0.0,636.0,39,171,20150105,1827
1694,11.0,43.0,604.0,39,171,20150105,1827
1695,0.0,604.0,0.0,39,171,20150105,1827
1037,659.0,0.0,659.0,39,167,20150105,1709
1689,76.0,66.0,669.0,39,167,20150105,1709
1690,50.0,50.0,669.0,39,167,20150105,1709
810,0.0,0.0,669.0,39,167,20150105,1709
1694,0.0,0.0,669.0,39,167,20150105,1709
1695,0.0,669.0,0.0,39,167,20150105,1709
1695,670.0,0.0,670.0,39,154,20150106,1009
1694,0.0,0.0,670.0,39,154,20150106,1009
810,0.0,0.0,670.0,39,154,20150106,1009
1690,0.0,0.0,670.0,39,154,20150106,1009
1689,0.0,0.0,670.0,39,154,20150106,1009
1037,0.0,670.0,0.0,39,154,20150106,1009
1695,680.0,0.0,680.0,39,157,20150106,1207
1694,0.0,0.0,680.0,39,157,20150106,1207
810,0.0,0.0,680.0,39,157,20150106,1207
1690,0.0,0.0,680.0,39,157,20150106,1207
1689,0.0,0.0,680.0,39,157,20150106,1207
1037,0.0,680.0,0.0,39,157,20150106,1207
1695,306.0,0.0,306.0,39,152,20150106,0912
1694,0.0,0.0,306.0,39,152,20150106,0912
810,0.0,0.0,306.0,39,152,20150106,0912
1690,0.0,0.0,306.0,39,152,20150106,0912
1689,0.0,0.0,306.0,39,152,20150106,0912
1037,0.0,306.0,0.0,39,152,20150106,0912
1695,672.0,0.0,672.0,39,162,20150106,1400
1694,0.0,0.0,672.0,39,162,20150106,1400
810,61.0,94.0,639.0,39,162,20150106,1400
1690,80.0,40.0,679.0,39,162,20150106,1400
1689,78.0,73.0,684.0,39,162,20150106,1400
1037,0.0,684.0,0.0,39,162,20150106,1400
1695,674.0,0.0,674.0,39,158,20150106,1230
1694,0.0,0.0,674.0,39,158,20150106,1230
810,78.0,153.0,599.0,39,158,20150106,1230
1690,111.0,81.0,629.0,39,158,20150106,1230
1689,125.0,71.0,683.0,39,158,20150106,1230
1037,0.0,683.0,0.0,39,158,20150106,1230
1695,684.0,0.0,684.0,39,168,20150106,1709
1694,68.0,124.0,628.0,39,168,20150106,1709
810,0.0,0.0,628.0,39,168,20150106,1709
1690,0.0,0.0,628.0,39,168,20150106,1709
1689,80.0,24.0,684.0,39,168,20150106,1709
1037,0.0,684.0,0.0,39,168,20150106,1709
1695,681.0,0.0,681.0,39,170,20150106,1809
1694,0.0,0.0,681.0,39,170,20150106,1809
810,0.0,0.0,681.0,39,170,20150106,1809
1690,0.0,0.0,681.0,39,170,20150106,1809
1689,98.0,92.0,687.0,39,170,20150106,1809
1037,0.0,687.0,0.0,39,170,20150106,1809
1695,683.0,0.0,683.0,39,173,20150106,1938
1694,0.0,0.0,683.0,39,173,20150106,1938
810,0.0,0.0,683.0,39,173,20150106,1938
1690,56.0,55.0,684.0,39,173,20150106,1938
1689,48.0,45.0,687.0,39,173,20150106,1938
1037,0.0,687.0,0.0,39,173,20150106,1938
1695,675.0,0.0,675.0,39,166,20150106,1555
1694,0.0,0.0,675.0,39,166,20150106,1555
810,0.0,0.0,675.0,39,166,20150106,1555
1690,0.0,0.0,675.0,39,166,20150106,1555
1689,62.0,57.0,680.0,39,166,20150106,1555
1037,0.0,680.0,0.0,39,166,20150106,1555
1037,624.0,0.0,624.0,39,147,20150106,0740
1689,0.0,0.0,624.0,39,147,20150106,0740
1690,0.0,0.0,624.0,39,147,20150106,0740
810,183.0,131.0,676.0,39,147,20150106,0740
1694,0.0,0.0,676.0,39,147,20150106,0740
1695,0.0,676.0,0.0,39,147,20150106,0740
1037,265.0,0.0,265.0,89,465,20150105,1959
1689,0.0,0.0,265.0,89,465,20150105,1959
1690,0.0,0.0,265.0,89,465,20150105,1959
810,0.0,0.0,265.0,89,465,20150105,1959
1694,0.0,0.0,265.0,89,465,20150105,1959
1695,0.0,265.0,0.0,89,465,20150105,1959
1037,657.0,0.0,657.0,39,151,20150106,0910
1689,139.0,145.0,651.0,39,151,20150106,0910
1690,62.0,132.0,581.0,39,151,20150106,0910
810,0.0,0.0,581.0,39,151,20150106,0910
1694,124.0,27.0,678.0,39,151,20150106,0910
1695,0.0,678.0,0.0,39,151,20150106,0910
1037,666.0,0.0,666.0,39,159,20150106,1304
1689,144.0,136.0,674.0,39,159,20150106,1304
1690,61.0,75.0,660.0,39,159,20150106,1304
810,173.0,150.0,683.0,39,159,20150106,1304
1694,0.0,0.0,683.0,39,159,20150106,1304
1695,0.0,683.0,0.0,39,159,20150106,1304
1037,650.0,0.0,650.0,89,156,20150106,1130
1689,0.0,0.0,650.0,89,156,20150106,1130
1690,0.0,0.0,650.0,89,156,20150106,1130
810,0.0,0.0,650.0,89,156,20150106,1130
1694,0.0,0.0,650.0,89,156,20150106,1130
1695,0.0,650.0,0.0,89,156,20150106,1130
1037,657.0,0.0,657.0,39,161,20150106,1427
1689,74.0,65.0,666.0,39,161,20150106,1427
1690,40.0,32.0,674.0,39,161,20150106,1427
810,0.0,0.0,674.0,39,161,20150106,1427
1694,0.0,0.0,674.0,39,161,20150106,1427
1695,0.0,674.0,0.0,39,161,20150106,1427
1037,653.0,0.0,653.0,39,163,20150106,1530
1689,95.0,81.0,667.0,39,163,20150106,1530
1690,31.0,72.0,626.0,39,163,20150106,1530
810,0.0,0.0,626.0,39,163,20150106,1530
1694,89.0,33.0,682.0,39,163,20150106,1530
1695,0.0,682.0,0.0,39,163,20150106,1530
1037,655.0,0.0,655.0,39,153,20150106,1010
1689,0.0,0.0,655.0,39,153,20150106,1010
1690,0.0,0.0,655.0,39,153,20150106,1010
810,0.0,0.0,655.0,39,153,20150106,1010
1694,0.0,0.0,655.0,39,153,20150106,1010
1695,0.0,655.0,0.0,39,153,20150106,1010
1037,659.0,0.0,659.0,89,464,20150106,1226
1689,0.0,0.0,659.0,89,464,20150106,1226
1690,0.0,0.0,659.0,89,464,20150106,1226
810,0.0,0.0,659.0,89,464,20150106,1226
1694,0.0,0.0,659.0,89,464,20150106,1226
1695,0.0,0.0,659.0,89,464,20150106,1226
1640,0.0,659.0,0.0,89,464,20150106,1226
1695,684.0,0.0,684.0,39,175,20150106,2105
1694,0.0,0.0,684.0,39,175,20150106,2105
810,46.0,43.0,687.0,39,175,20150106,2105
1690,9.0,10.0,686.0,39,175,20150106,2105
1689,20.0,18.0,688.0,39,175,20150106,2105
1037,0.0,688.0,0.0,39,175,20150106,2105
1037,654.0,0.0,654.0,39,167,20150106,1709
1689,85.0,70.0,669.0,39,167,20150106,1709
1690,37.0,34.0,672.0,39,167,20150106,1709
810,0.0,0.0,672.0,39,167,20150106,1709
1694,0.0,0.0,672.0,39,167,20150106,1709
1695,0.0,672.0,0.0,39,167,20150106,1709
1037,260.0,0.0,260.0,89,465,20150106,1959
1689,0.0,0.0,260.0,89,465,20150106,1959
1690,0.0,0.0,260.0,89,465,20150106,1959
810,0.0,0.0,260.0,89,465,20150106,1959
1694,0.0,0.0,260.0,89,465,20150106,1959
1695,0.0,260.0,0.0,89,465,20150106,1959
1037,663.0,0.0,663.0,39,171,20150106,1827
1689,99.0,92.0,670.0,39,171,20150106,1827
1690,15.0,65.0,620.0,39,171,20150106,1827
810,0.0,0.0,620.0,39,171,20150106,1827
1694,25.0,11.0,634.0,39,171,20150106,1827
1695,0.0,634.0,0.0,39,171,20150106,1827
1695,679.0,0.0,679.0,39,157,20150107,1207
1694,0.0,0.0,679.0,39,157,20150107,1207
810,0.0,0.0,679.0,39,157,20150107,1207
1690,0.0,0.0,679.0,39,157,20150107,1207
1689,0.0,0.0,679.0,39,157,20150107,1207
1037,0.0,679.0,0.0,39,157,20150107,1207
1695,325.0,0.0,325.0,39,152,20150107,0912
1694,0.0,0.0,325.0,39,152,20150107,0912
810,0.0,0.0,325.0,39,152,20150107,0912
1690,0.0,0.0,325.0,39,152,20150107,0912
1689,0.0,0.0,325.0,39,152,20150107,0912
1037,0.0,325.0,0.0,39,152,20150107,0912
1695,678.0,0.0,678.0,39,162,20150107,1400
1694,0.0,0.0,678.0,39,162,20150107,1400
810,47.0,113.0,612.0,39,162,20150107,1400
1690,63.0,33.0,642.0,39,162,20150107,1400
1689,128.0,84.0,686.0,39,162,20150107,1400
1037,0.0,686.0,0.0,39,162,20150107,1400
1695,639.0,0.0,639.0,39,154,20150107,1009
1694,0.0,0.0,639.0,39,154,20150107,1009
810,0.0,0.0,639.0,39,154,20150107,1009
1690,0.0,0.0,639.0,39,154,20150107,1009
1689,0.0,0.0,639.0,39,154,20150107,1009
1037,0.0,639.0,0.0,39,154,20150107,1009
1695,677.0,0.0,677.0,39,158,20150107,1230
1694,0.0,0.0,677.0,39,158,20150107,1230
810,57.0,186.0,548.0,39,158,20150107,1230
1690,108.0,58.0,598.0,39,158,20150107,1230
1689,211.0,124.0,685.0,39,158,20150107,1230
1037,0.0,685.0,0.0,39,158,20150107,1230
1695,677.0,0.0,677.0,39,168,20150107,1709
1694,61.0,126.0,612.0,39,168,20150107,1709
810,0.0,0.0,612.0,39,168,20150107,1709
1690,0.0,0.0,612.0,39,168,20150107,1709
1689,79.0,14.0,677.0,39,168,20150107,1709
1037,0.0,677.0,0.0,39,168,20150107,1709
1695,681.0,0.0,681.0,39,170,20150107,1809
1694,0.0,0.0,681.0,39,170,20150107,1809
810,0.0,0.0,681.0,39,170,20150107,1809
1690,0.0,0.0,681.0,39,170,20150107,1809
1689,131.0,124.0,688.0,39,170,20150107,1809
1037,0.0,688.0,0.0,39,170,20150107,1809
1695,686.0,0.0,686.0,39,173,20150107,1938
1694,0.0,0.0,686.0,39,173,20150107,1938
810,0.0,0.0,686.0,39,173,20150107,1938
1690,39.0,59.0,666.0,39,173,20150107,1938
1689,68.0,48.0,686.0,39,173,20150107,1938
1037,0.0,686.0,0.0,39,173,20150107,1938
1695,684.0,0.0,684.0,39,175,20150107,2105
1694,0.0,0.0,684.0,39,175,20150107,2105
810,40.0,55.0,669.0,39,175,20150107,2105
1690,20.0,9.0,680.0,39,175,20150107,2105
1689,37.0,30.0,687.0,39,175,20150107,2105
1037,0.0,687.0,0.0,39,175,20150107,2105
1695,680.0,0.0,680.0,39,166,20150107,1555
1694,0.0,0.0,680.0,39,166,20150107,1555
810,0.0,0.0,680.0,39,166,20150107,1555
1690,0.0,0.0,680.0,39,166,20150107,1555
1689,101.0,93.0,688.0,39,166,20150107,1555
1037,0.0,688.0,0.0,39,166,20150107,1555
1695,688.0,0.0,688.0,39,176,20150107,2203
1694,0.0,0.0,688.0,39,176,20150107,2203
810,0.0,0.0,688.0,39,176,20150107,2203
1690,0.0,0.0,688.0,39,176,20150107,2203
1689,0.0,0.0,688.0,39,176,20150107,2203
1037,0.0,688.0,0.0,39,176,20150107,2203
1037,607.0,0.0,607.0,39,171,20150107,1827
1689,146.0,75.0,678.0,39,171,20150107,1827
1690,4.0,62.0,620.0,39,171,20150107,1827
810,0.0,0.0,620.0,39,171,20150107,1827
1694,11.0,34.0,597.0,39,171,20150107,1827
1695,0.0,597.0,0.0,39,171,20150107,1827
1037,614.0,0.0,614.0,39,147,20150107,0740
1689,0.0,0.0,614.0,39,147,20150107,0740
1690,0.0,0.0,614.0,39,147,20150107,0740
810,161.0,92.0,683.0,39,147,20150107,0740
1694,0.0,0.0,683.0,39,147,20150107,0740
1695,0.0,683.0,0.0,39,147,20150107,0740
1037,671.0,0.0,671.0,89,156,20150107,1130
1689,0.0,0.0,671.0,89,156,20150107,1130
1690,0.0,0.0,671.0,89,156,20150107,1130
810,0.0,0.0,671.0,89,156,20150107,1130
1694,0.0,0.0,671.0,89,156,20150107,1130
1695,0.0,671.0,0.0,89,156,20150107,1130
1037,661.0,0.0,661.0,39,151,20150107,0910
1689,159.0,157.0,663.0,39,151,20150107,0910
1690,65.0,124.0,604.0,39,151,20150107,0910
810,0.0,0.0,604.0,39,151,20150107,0910
1694,110.0,31.0,683.0,39,151,20150107,0910
1695,0.0,683.0,0.0,39,151,20150107,0910
1037,659.0,0.0,659.0,39,163,20150107,1530
1689,78.0,67.0,670.0,39,163,20150107,1530
1690,27.0,52.0,645.0,39,163,20150107,1530
810,0.0,0.0,645.0,39,163,20150107,1530
1694,66.0,24.0,687.0,39,163,20150107,1530
1695,0.0,687.0,0.0,39,163,20150107,1530
1037,654.0,0.0,654.0,39,159,20150107,1304
1689,173.0,156.0,671.0,39,159,20150107,1304
1690,49.0,61.0,659.0,39,159,20150107,1304
810,186.0,164.0,681.0,39,159,20150107,1304
1694,0.0,0.0,681.0,39,159,20150107,1304
1695,0.0,681.0,0.0,39,159,20150107,1304
1037,673.0,0.0,673.0,39,161,20150107,1427
1689,88.0,86.0,675.0,39,161,20150107,1427
1690,50.0,38.0,687.0,39,161,20150107,1427
810,0.0,0.0,687.0,39,161,20150107,1427
1694,0.0,0.0,687.0,39,161,20150107,1427
1695,0.0,687.0,0.0,39,161,20150107,1427
1037,191.0,0.0,191.0,89,465,20150107,1959
1689,0.0,0.0,191.0,89,465,20150107,1959
1690,0.0,0.0,191.0,89,465,20150107,1959
810,0.0,0.0,191.0,89,465,20150107,1959
1694,0.0,0.0,191.0,89,465,20150107,1959
1695,0.0,191.0,0.0,89,465,20150107,1959
1037,674.0,0.0,674.0,39,153,20150107,1010
1689,0.0,0.0,674.0,39,153,20150107,1010
1690,0.0,0.0,674.0,39,153,20150107,1010
810,0.0,0.0,674.0,39,153,20150107,1010
1694,0.0,0.0,674.0,39,153,20150107,1010
1695,0.0,674.0,0.0,39,153,20150107,1010
1037,678.0,0.0,678.0,89,464,20150107,1226
1689,0.0,0.0,678.0,89,464,20150107,1226
1690,0.0,0.0,678.0,89,464,20150107,1226
810,0.0,0.0,678.0,89,464,20150107,1226
1694,0.0,0.0,678.0,89,464,20150107,1226
1695,0.0,0.0,678.0,89,464,20150107,1226
1640,0.0,678.0,0.0,89,464,20150107,1226
1037,660.0,0.0,660.0,39,167,20150107,1709
1689,80.0,73.0,667.0,39,167,20150107,1709
1690,44.0,55.0,656.0,39,167,20150107,1709
810,0.0,0.0,656.0,39,167,20150107,1709
1694,0.0,0.0,656.0,39,167,20150107,1709
1695,0.0,656.0,0.0,39,167,20150107,1709
1695,671.0,0.0,671.0,39,157,20150108,1207
1694,0.0,0.0,671.0,39,157,20150108,1207
810,0.0,0.0,671.0,39,157,20150108,1207
1690,0.0,0.0,671.0,39,157,20150108,1207
1689,0.0,0.0,671.0,39,157,20150108,1207
1037,0.0,671.0,0.0,39,157,20150108,1207
1695,615.0,0.0,615.0,39,154,20150108,1009
1694,0.0,0.0,615.0,39,154,20150108,1009
810,0.0,0.0,615.0,39,154,20150108,1009
1690,0.0,0.0,615.0,39,154,20150108,1009
1689,0.0,0.0,615.0,39,154,20150108,1009
1037,0.0,615.0,0.0,39,154,20150108,1009
1695,670.0,0.0,670.0,39,158,20150108,1230
1694,0.0,0.0,670.0,39,158,20150108,1230
810,75.0,168.0,577.0,39,158,20150108,1230
1690,87.0,92.0,572.0,39,158,20150108,1230
1689,231.0,121.0,682.0,39,158,20150108,1230
1037,0.0,682.0,0.0,39,158,20150108,1230
1695,680.0,0.0,680.0,39,168,20150108,1709
1694,71.0,153.0,598.0,39,168,20150108,1709
810,0.0,0.0,598.0,39,168,20150108,1709
1690,0.0,0.0,598.0,39,168,20150108,1709
1689,140.0,52.0,686.0,39,168,20150108,1709
1037,0.0,686.0,0.0,39,168,20150108,1709
1695,677.0,0.0,677.0,39,170,20150108,1809
1694,0.0,0.0,677.0,39,170,20150108,1809
810,0.0,0.0,677.0,39,170,20150108,1809
1690,0.0,0.0,677.0,39,170,20150108,1809
1689,143.0,137.0,683.0,39,170,20150108,1809
1037,0.0,683.0,0.0,39,170,20150108,1809
1695,673.0,0.0,673.0,39,166,20150108,1555
1694,0.0,0.0,673.0,39,166,20150108,1555
810,0.0,0.0,673.0,39,166,20150108,1555
1690,0.0,0.0,673.0,39,166,20150108,1555
1689,147.0,133.0,687.0,39,166,20150108,1555
1037,0.0,687.0,0.0,39,166,20150108,1555
1695,337.0,0.0,337.0,39,152,20150108,0912
1694,0.0,0.0,337.0,39,152,20150108,0912
810,0.0,0.0,337.0,39,152,20150108,0912
1690,0.0,0.0,337.0,39,152,20150108,0912
1689,0.0,0.0,337.0,39,152,20150108,0912
1037,0.0,337.0,0.0,39,152,20150108,0912
1695,677.0,0.0,677.0,39,162,20150108,1400
1694,0.0,0.0,677.0,39,162,20150108,1400
810,52.0,127.0,602.0,39,162,20150108,1400
1690,53.0,39.0,616.0,39,162,20150108,1400
1689,157.0,88.0,685.0,39,162,20150108,1400
1037,0.0,685.0,0.0,39,162,20150108,1400
1695,684.0,0.0,684.0,39,173,20150108,1938
1694,0.0,0.0,684.0,39,173,20150108,1938
810,0.0,0.0,684.0,39,173,20150108,1938
1690,44.0,56.0,672.0,39,173,20150108,1938
1689,77.0,64.0,685.0,39,173,20150108,1938
1037,0.0,685.0,0.0,39,173,20150108,1938
1037,667.0,0.0,667.0,39,147,20150108,0740
1689,0.0,0.0,667.0,39,147,20150108,0740
1690,0.0,0.0,667.0,39,147,20150108,0740
810,151.0,131.0,687.0,39,147,20150108,0740
1694,0.0,0.0,687.0,39,147,20150108,0740
1695,0.0,687.0,0.0,39,147,20150108,0740
1037,654.0,0.0,654.0,39,151,20150108,0910
1689,195.0,188.0,661.0,39,151,20150108,0910
1690,61.0,118.0,604.0,39,151,20150108,0910
810,0.0,0.0,604.0,39,151,20150108,0910
1694,101.0,21.0,684.0,39,151,20150108,0910
1695,0.0,684.0,0.0,39,151,20150108,0910
1037,667.0,0.0,667.0,39,159,20150108,1304
1689,203.0,188.0,682.0,39,159,20150108,1304
1690,31.0,72.0,641.0,39,159,20150108,1304
810,185.0,141.0,685.0,39,159,20150108,1304
1694,0.0,0.0,685.0,39,159,20150108,1304
1695,0.0,685.0,0.0,39,159,20150108,1304
1037,662.0,0.0,662.0,89,156,20150108,1130
1689,0.0,0.0,662.0,89,156,20150108,1130
1690,0.0,0.0,662.0,89,156,20150108,1130
810,0.0,0.0,662.0,89,156,20150108,1130
1694,0.0,0.0,662.0,89,156,20150108,1130
