from,to,区间距离,区间车上人数,yyxlbm,lcbm,yxrq,trip_key,区间人公里,列车定员,断面满载率
1689,1037,66.0,1289.0,39,168,20151209,1709,85074.0,1418.0,0.9090267983074753
1695,1694,119.0,665.0,39,166,20151209,1555,79135.0,1418.0,0.4689703808180536
1694,810,27.0,665.0,39,166,20151209,1555,17955.0,1418.0,0.4689703808180536
810,1690,52.0,665.0,39,166,20151209,1555,34580.0,1418.0,0.4689703808180536
1690,1689,49.0,665.0,39,166,20151209,1555,32585.0,1418.0,0.4689703808180536
1689,1037,66.0,680.0,39,166,20151209,1555,44880.0,1418.0,0.4795486600846262
1695,1694,119.0,565.0,39,172,20151209,1855,67235.0,1418.0,0.39844851904090267
1694,810,27.0,544.0,39,172,20151209,1855,14688.0,1418.0,0.383638928067701
810,1690,52.0,544.0,39,172,20151209,1855,28288.0,1418.0,0.383638928067701
1690,1689,49.0,569.0,39,172,20151209,1855,27881.0,1418.0,0.4012693935119887
1689,1037,66.0,569.0,39,172,20151209,1855,37554.0,1418.0,0.4012693935119887
1695,1694,119.0,201.0,39,150,20151209,0829,23919.0,1418.0,0.14174894217207334
1694,810,27.0,184.0,39,150,20151209,0829,4968.0,1418.0,0.12976022566995768
810,1690,52.0,184.0,39,150,20151209,0829,9568.0,1418.0,0.12976022566995768
1690,1689,49.0,184.0,39,150,20151209,0829,9016.0,1418.0,0.12976022566995768
1689,1037,66.0,184.0,39,150,20151209,0829,12144.0,1418.0,0.12976022566995768
1695,1694,119.0,958.0,39,157,20151209,1207,114002.0,1418.0,0.6755994358251057
1694,810,27.0,958.0,39,157,20151209,1207,25866.0,1418.0,0.6755994358251057
810,1690,52.0,958.0,39,157,20151209,1207,49816.0,1418.0,0.6755994358251057
1690,1689,49.0,958.0,39,157,20151209,1207,46942.0,1418.0,0.6755994358251057
1689,1037,66.0,958.0,39,157,20151209,1207,63228.0,1418.0,0.6755994358251057
1695,1694,119.0,639.0,39,154,20151209,1009,76041.0,1378.0,0.4637155297532656
1694,810,27.0,639.0,39,154,20151209,1009,17253.0,1378.0,0.4637155297532656
810,1690,52.0,639.0,39,154,20151209,1009,33228.0,1378.0,0.4637155297532656
1690,1689,49.0,639.0,39,154,20151209,1009,31311.0,1378.0,0.4637155297532656
1689,1037,66.0,639.0,39,154,20151209,1009,42174.0,1378.0,0.4637155297532656
1695,1694,119.0,761.0,39,158,20151209,1230,90559.0,1418.0,0.5366713681241185
1694,810,27.0,761.0,39,158,20151209,1230,20547.0,1418.0,0.5366713681241185
810,1690,52.0,714.0,39,158,20151209,1230,37128.0,1418.0,0.5035260930888575
1690,1689,49.0,721.0,39,158,20151209,1230,35329.0,1418.0,0.5084626234132581
1689,1037,66.0,733.0,39,158,20151209,1230,48378.0,1418.0,0.5169252468265162
1695,1694,119.0,649.0,39,173,20151209,1938,77231.0,1418.0,0.45768688293370946
1694,810,27.0,649.0,39,173,20151209,1938,17523.0,1418.0,0.45768688293370946
810,1690,52.0,649.0,39,173,20151209,1938,33748.0,1418.0,0.45768688293370946
1690,1689,49.0,645.0,39,173,20151209,1938,31605.0,1418.0,0.45486600846262343
1689,1037,66.0,649.0,39,173,20151209,1938,42834.0,1418.0,0.45768688293370946
1695,1694,119.0,628.0,39,175,20151209,2105,74732.0,1418.0,0.44287729196050774
1694,810,27.0,628.0,39,175,20151209,2105,16956.0,1418.0,0.44287729196050774
810,1690,52.0,629.0,39,175,20151209,2105,32708.0,1418.0,0.44358251057827924
1690,1689,49.0,629.0,39,175,20151209,2105,30821.0,1418.0,0.44358251057827924
1689,1037,66.0,629.0,39,175,20151209,2105,41514.0,1418.0,0.44358251057827924
1037,1689,66.0,1347.0,39,153,20150211,1010,88902.0,1418.0,0.9499294781382228
1689,1690,49.0,1347.0,39,153,20150211,1010,66003.0,1418.0,0.9499294781382228
1690,810,52.0,1347.0,39,153,20150211,1010,70044.0,1418.0,0.9499294781382228
810,1694,27.0,1347.0,39,153,20150211,1010,36369.0,1418.0,0.9499294781382228
1694,1695,119.0,1347.0,39,153,20150211,1010,160293.0,1418.0,0.9499294781382228
1037,1689,66.0,1340.0,89,464,20150211,1226,88440.0,1418.0,0.9449929478138223
1689,1690,49.0,1340.0,89,464,20150211,1226,65660.0,1418.0,0.9449929478138223
1690,810,52.0,1340.0,89,464,20150211,1226,69680.0,1418.0,0.9449929478138223
810,1694,27.0,1340.0,89,464,20150211,1226,36180.0,1418.0,0.9449929478138223
1694,1695,119.0,1340.0,89,464,20150211,1226,159460.0,1418.0,0.9449929478138223
1695,1640,19.0,1340.0,89,464,20150211,1226,25460.0,1418.0,0.9449929478138223
1037,1689,66.0,1364.0,39,159,20150211,1304,90024.0,1418.0,0.9619181946403385
1689,1690,49.0,1365.0,39,159,20150211,1304,66885.0,1418.0,0.96262341325811
1690,810,52.0,1319.0,39,159,20150211,1304,68588.0,1418.0,0.9301833568406206
810,1694,27.0,1373.0,39,159,20150211,1304,37071.0,1418.0,0.9682651622002821
1694,1695,119.0,1373.0,39,159,20150211,1304,163387.0,1418.0,0.9682651622002821
1037,1689,66.0,663.0,39,161,20150211,1427,43758.0,1418.0,0.4675599435825106
1689,1690,49.0,664.0,39,161,20150211,1427,32536.0,1418.0,0.4682651622002821
1690,810,52.0,667.0,39,161,20150211,1427,34684.0,1418.0,0.4703808180535966
810,1694,27.0,667.0,39,161,20150211,1427,18009.0,1418.0,0.4703808180535966
1694,1695,119.0,667.0,39,161,20150211,1427,79373.0,1418.0,0.4703808180535966
1037,1689,66.0,204.0,39,181,20150611,2135,13464.0,688.0,0.29651162790697677
1689,1690,49.0,174.0,39,181,20150611,2135,8526.0,688.0,0.25290697674418605
1690,810,52.0,156.0,39,181,20150611,2135,8112.0,688.0,0.22674418604651161
810,1694,27.0,156.0,39,181,20150611,2135,4212.0,688.0,0.22674418604651161
1694,1695,119.0,156.0,39,181,20150611,2135,18564.0,688.0,0.22674418604651161
1037,1689,66.0,1337.0,39,163,20150211,1530,88242.0,1418.0,0.9428772919605077
1689,1690,49.0,1342.0,39,163,20150211,1530,65758.0,1418.0,0.9464033850493653
1690,810,52.0,1256.0,39,163,20150211,1530,65312.0,1418.0,0.8857545839210155
810,1694,27.0,1256.0,39,163,20150211,1530,33912.0,1418.0,0.8857545839210155
1694,1695,119.0,1240.0,39,163,20150211,1530,147560.0,1418.0,0.8744710860366713
1037,1689,66.0,1349.0,39,171,20150211,1827,89034.0,1378.0,0.978955007256894
1689,1690,49.0,1349.0,39,171,20150211,1827,66101.0,1378.0,0.978955007256894
1690,810,52.0,1002.0,39,171,20150211,1827,52104.0,1378.0,0.7271407837445574
810,1694,27.0,1002.0,39,171,20150211,1827,27054.0,1378.0,0.7271407837445574
1694,1695,119.0,846.0,39,171,20150211,1827,100674.0,1378.0,0.613933236574746
1037,1689,66.0,597.0,89,465,20150211,1959,39402.0,1378.0,0.4332365747460087
1689,1690,49.0,597.0,89,465,20150211,1959,29253.0,1378.0,0.4332365747460087
1690,810,52.0,597.0,89,465,20150211,1959,31044.0,1378.0,0.4332365747460087
810,1694,27.0,597.0,89,465,20150211,1959,16119.0,1378.0,0.4332365747460087
1694,1695,119.0,597.0,89,465,20150211,1959,71043.0,1378.0,0.4332365747460087
1037,1689,66.0,590.0,39,177,20150211,0636,38940.0,1378.0,0.4281567489114659
1689,1690,49.0,590.0,39,177,20150211,0636,28910.0,1378.0,0.4281567489114659
1690,810,52.0,364.0,39,177,20150211,0636,18928.0,1378.0,0.2641509433962264
810,1694,27.0,364.0,39,177,20150211,0636,9828.0,1378.0,0.2641509433962264
1694,1695,119.0,364.0,39,177,20150211,0636,43316.0,1378.0,0.2641509433962264
1695,1694,119.0,2152.0,39,150,20151004,0829,256088.0,1418.0,1.5176304654442878
1694,810,27.0,2132.0,39,150,20151004,0829,57564.0,1418.0,1.5035260930888577
810,1690,52.0,2132.0,39,150,20151004,0829,110864.0,1418.0,1.5035260930888577
1690,1689,49.0,2132.0,39,150,20151004,0829,104468.0,1418.0,1.5035260930888577
1689,1037,66.0,2132.0,39,150,20151004,0829,140712.0,1418.0,1.5035260930888577
1037,1689,66.0,285.0,89,465,20151209,1959,18810.0,1378.0,0.20682148040638607
1689,1690,49.0,285.0,89,465,20151209,1959,13965.0,1378.0,0.20682148040638607
1690,810,52.0,285.0,89,465,20151209,1959,14820.0,1378.0,0.20682148040638607
810,1694,27.0,285.0,89,465,20151209,1959,7695.0,1378.0,0.20682148040638607
1694,1695,119.0,285.0,89,465,20151209,1959,33915.0,1378.0,0.20682148040638607
1695,1640,19.0,285.0,89,465,20151209,1959,5415.0,1378.0,0.20682148040638607
1037,1689,66.0,674.0,39,167,20150211,1709,44484.0,1418.0,0.47531734837799716
1689,1690,49.0,674.0,39,167,20150211,1709,33026.0,1418.0,0.47531734837799716
1690,810,52.0,645.0,39,167,20150211,1709,33540.0,1418.0,0.45486600846262343
810,1694,27.0,645.0,39,167,20150211,1709,17415.0,1418.0,0.45486600846262343
1694,1695,119.0,645.0,39,167,20150211,1709,76755.0,1418.0,0.45486600846262343
1037,1689,66.0,266.0,39,171,20151209,1827,17556.0,1378.0,0.193033381712627
1689,1690,49.0,257.0,39,171,20151209,1827,12593.0,1378.0,0.18650217706821481
1690,810,52.0,248.0,39,171,20151209,1827,12896.0,1378.0,0.1799709724238026
810,1694,27.0,248.0,39,171,20151209,1827,6696.0,1378.0,0.1799709724238026
1694,1695,119.0,248.0,39,171,20151209,1827,29512.0,1378.0,0.1799709724238026
1695,1694,119.0,1353.0,39,154,20150313,1009,161007.0,1378.0,0.9818577648766328
1694,810,27.0,1353.0,39,154,20150313,1009,36531.0,1378.0,0.9818577648766328
810,1690,52.0,1353.0,39,154,20150313,1009,70356.0,1378.0,0.9818577648766328
1690,1689,49.0,1353.0,39,154,20150313,1009,66297.0,1378.0,0.9818577648766328
1689,1037,66.0,1353.0,39,154,20150313,1009,89298.0,1378.0,0.9818577648766328
1695,1694,119.0,1378.0,39,158,20150313,1230,163982.0,1418.0,0.9717912552891397
1694,810,27.0,1378.0,39,158,20150313,1230,37206.0,1418.0,0.9717912552891397
810,1690,52.0,1344.0,39,158,20150313,1230,69888.0,1418.0,0.9478138222849083
1690,1689,49.0,1355.0,39,158,20150313,1230,66395.0,1418.0,0.9555712270803949
1689,1037,66.0,1384.0,39,158,20150313,1230,91344.0,1418.0,0.9760225669957687
1037,1689,66.0,379.0,39,174,20151209,2134,25014.0,1378.0,0.27503628447024675
1689,1690,49.0,339.0,39,174,20151209,2134,16611.0,1378.0,0.24600870827285923
1690,810,52.0,299.0,39,174,20151209,2134,15548.0,1378.0,0.2169811320754717
810,1694,27.0,299.0,39,174,20151209,2134,8073.0,1378.0,0.2169811320754717
1694,1695,119.0,299.0,39,174,20151209,2134,35581.0,1378.0,0.2169811320754717
1695,1694,119.0,699.0,39,160,20150313,1341,83181.0,1418.0,0.4929478138222849
1694,810,27.0,699.0,39,160,20150313,1341,18873.0,1418.0,0.4929478138222849
810,1690,52.0,699.0,39,160,20150313,1341,36348.0,1418.0,0.4929478138222849
1690,1689,49.0,698.0,39,160,20150313,1341,34202.0,1418.0,0.4922425952045134
1689,1037,66.0,699.0,39,160,20150313,1341,46134.0,1418.0,0.4929478138222849
1695,1694,119.0,679.0,39,152,20150313,0912,80801.0,1418.0,0.4788434414668547
1694,810,27.0,679.0,39,152,20150313,0912,18333.0,1418.0,0.4788434414668547
810,1690,52.0,679.0,39,152,20150313,0912,35308.0,1418.0,0.4788434414668547
1690,1689,49.0,679.0,39,152,20150313,0912,33271.0,1418.0,0.4788434414668547
1689,1037,66.0,679.0,39,152,20150313,0912,44814.0,1418.0,0.4788434414668547
1695,1694,119.0,690.0,39,162,20150313,1400,82110.0,1418.0,0.48660084626234135
1694,810,27.0,690.0,39,162,20150313,1400,18630.0,1418.0,0.48660084626234135
810,1690,52.0,690.0,39,162,20150313,1400,35880.0,1418.0,0.48660084626234135
1690,1689,49.0,691.0,39,162,20150313,1400,33859.0,1418.0,0.48730606488011285
1689,1037,66.0,692.0,39,162,20150313,1400,45672.0,1418.0,0.48801128349788436
1695,1694,119.0,692.0,39,157,20150313,1207,82348.0,1418.0,0.48801128349788436
1694,810,27.0,692.0,39,157,20150313,1207,18684.0,1418.0,0.48801128349788436
810,1690,52.0,692.0,39,157,20150313,1207,35984.0,1418.0,0.48801128349788436
1690,1689,49.0,692.0,39,157,20150313,1207,33908.0,1418.0,0.48801128349788436
1689,1037,66.0,692.0,39,157,20150313,1207,45672.0,1418.0,0.48801128349788436
1695,1694,119.0,691.0,39,168,20150313,1709,82229.0,1418.0,0.48730606488011285
1694,810,27.0,662.0,39,168,20150313,1709,17874.0,1418.0,0.46685472496473907
810,1690,52.0,662.0,39,168,20150313,1709,34424.0,1418.0,0.46685472496473907
1690,1689,49.0,662.0,39,168,20150313,1709,32438.0,1418.0,0.46685472496473907
1689,1037,66.0,690.0,39,168,20150313,1709,45540.0,1418.0,0.48660084626234135
1695,1694,119.0,1381.0,39,170,20150313,1809,164339.0,1418.0,0.9739069111424542
1694,810,27.0,1381.0,39,170,20150313,1809,37287.0,1418.0,0.9739069111424542
810,1690,52.0,1381.0,39,170,20150313,1809,71812.0,1418.0,0.9739069111424542
1690,1689,49.0,1381.0,39,170,20150313,1809,67669.0,1418.0,0.9739069111424542
1689,1037,66.0,1386.0,39,170,20150313,1809,91476.0,1418.0,0.9774330042313117
1695,1694,119.0,699.0,39,172,20150313,1857,83181.0,1418.0,0.4929478138222849
1694,810,27.0,697.0,39,172,20150313,1857,18819.0,1418.0,0.4915373765867419
810,1690,52.0,697.0,39,172,20150313,1857,36244.0,1418.0,0.4915373765867419
1690,1689,49.0,697.0,39,172,20150313,1857,34153.0,1418.0,0.4915373765867419
1689,1037,66.0,699.0,39,172,20150313,1857,46134.0,1418.0,0.4929478138222849
1695,1694,119.0,693.0,39,173,20150313,1938,82467.0,1418.0,0.48871650211565587
1694,810,27.0,693.0,39,173,20150313,1938,18711.0,1418.0,0.48871650211565587
810,1690,52.0,693.0,39,173,20150313,1938,36036.0,1418.0,0.48871650211565587
1690,1689,49.0,688.0,39,173,20150313,1938,33712.0,1418.0,0.48519040902679833
1689,1037,66.0,693.0,39,173,20150313,1938,45738.0,1418.0,0.48871650211565587
1695,1694,119.0,687.0,39,176,20150313,2203,81753.0,688.0,0.998546511627907
1694,810,27.0,687.0,39,176,20150313,2203,18549.0,688.0,0.998546511627907
810,1690,52.0,687.0,39,176,20150313,2203,35724.0,688.0,0.998546511627907
1690,1689,49.0,687.0,39,176,20150313,2203,33663.0,688.0,0.998546511627907
1689,1037,66.0,687.0,39,176,20150313,2203,45342.0,688.0,0.998546511627907
1695,1694,119.0,1386.0,39,175,20150313,2105,164934.0,1418.0,0.9774330042313117
1694,810,27.0,1386.0,39,175,20150313,2105,37422.0,1418.0,0.9774330042313117
810,1690,52.0,1377.0,39,175,20150313,2105,71604.0,1418.0,0.9710860366713682
1690,1689,49.0,1377.0,39,175,20150313,2105,67473.0,1418.0,0.9710860366713682
1689,1037,66.0,1387.0,39,175,20150313,2105,91542.0,1418.0,0.9781382228490832
1695,1694,119.0,1378.0,39,166,20150313,1555,163982.0,1418.0,0.9717912552891397
1694,810,27.0,1378.0,39,166,20150313,1555,37206.0,1418.0,0.9717912552891397
810,1690,52.0,1378.0,39,166,20150313,1555,71656.0,1418.0,0.9717912552891397
1690,1689,49.0,1378.0,39,166,20150313,1555,67522.0,1418.0,0.9717912552891397
1689,1037,66.0,1384.0,39,166,20150313,1555,91344.0,1418.0,0.9760225669957687
1695,1694,119.0,685.0,39,178,20150313,2129,81515.0,688.0,0.9956395348837209
1694,810,27.0,685.0,39,178,20150313,2129,18495.0,688.0,0.9956395348837209
810,1690,52.0,685.0,39,178,20150313,2129,35620.0,688.0,0.9956395348837209
1690,1689,49.0,685.0,39,178,20150313,2129,33565.0,688.0,0.9956395348837209
1689,1037,66.0,685.0,39,178,20150313,2129,45210.0,688.0,0.9956395348837209
1037,1689,66.0,607.0,39,147,20151209,0740,40062.0,1378.0,0.4404934687953556
1689,1690,49.0,607.0,39,147,20151209,0740,29743.0,1378.0,0.4404934687953556
1690,810,52.0,607.0,39,147,20151209,0740,31564.0,1378.0,0.4404934687953556
810,1694,27.0,877.0,39,147,20151209,0740,23679.0,1378.0,0.6364296081277213
1694,1695,119.0,877.0,39,147,20151209,0740,104363.0,1378.0,0.6364296081277213
1037,1689,66.0,1103.0,39,151,20151209,0910,72798.0,1418.0,0.7778561354019746
1689,1690,49.0,1146.0,39,151,20151209,0910,56154.0,1418.0,0.8081805359661495
1690,810,52.0,1078.0,39,151,20151209,0910,56056.0,1418.0,0.7602256699576869
810,1694,27.0,1078.0,39,151,20151209,0910,29106.0,1418.0,0.7602256699576869
1694,1695,119.0,1164.0,39,151,20151209,0910,138516.0,1418.0,0.8208744710860366
1037,1689,66.0,673.0,39,156,20151209,1127,44418.0,1418.0,0.47461212976022565
1689,1690,49.0,606.0,39,156,20151209,1127,29694.0,1418.0,0.42736248236953456
1690,810,52.0,606.0,39,156,20151209,1127,31512.0,1418.0,0.42736248236953456
810,1694,27.0,606.0,39,156,20151209,1127,16362.0,1418.0,0.42736248236953456
1694,1695,119.0,606.0,39,156,20151209,1127,72114.0,1418.0,0.42736248236953456
1695,1694,119.0,2740.0,39,173,20151004,1938,326060.0,1418.0,1.9322990126939352
1694,810,27.0,2740.0,39,173,20151004,1938,73980.0,1418.0,1.9322990126939352
810,1690,52.0,2740.0,39,173,20151004,1938,142480.0,1418.0,1.9322990126939352
1690,1689,49.0,2744.0,39,173,20151004,1938,134456.0,1418.0,1.9351198871650213
1689,1037,66.0,2752.0,39,173,20151004,1938,181632.0,1418.0,1.9407616361071933
1695,1694,119.0,2178.0,39,172,20151004,1855,259182.0,1418.0,1.535966149506347
1694,810,27.0,2174.0,39,172,20151004,1855,58698.0,1418.0,1.533145275035261
810,1690,52.0,2174.0,39,172,20151004,1855,113048.0,1418.0,1.533145275035261
1690,1689,49.0,2182.0,39,172,20151004,1855,106918.0,1418.0,1.538787023977433
1689,1037,66.0,2182.0,39,172,20151004,1855,144012.0,1418.0,1.538787023977433
1695,1694,119.0,1370.0,39,178,20151004,2149,163030.0,688.0,1.9912790697674418
1694,810,27.0,1370.0,39,178,20151004,2149,36990.0,688.0,1.9912790697674418
810,1690,52.0,1370.0,39,178,20151004,2149,71240.0,688.0,1.9912790697674418
1690,1689,49.0,1370.0,39,178,20151004,2149,67130.0,688.0,1.9912790697674418
1689,1037,66.0,1370.0,39,178,20151004,2149,90420.0,688.0,1.9912790697674418
1695,1694,119.0,1360.0,39,175,20151004,2105,161840.0,1418.0,0.9590973201692524
1694,810,27.0,1360.0,39,175,20151004,2105,36720.0,1418.0,0.9590973201692524
810,1690,52.0,1370.0,39,175,20151004,2105,71240.0,1418.0,0.9661495063469676
1690,1689,49.0,1370.0,39,175,20151004,2105,67130.0,1418.0,0.9661495063469676
1689,1037,66.0,1370.0,39,175,20151004,2105,90420.0,1418.0,0.9661495063469676
1037,1689,66.0,652.0,39,283,20151209,1116,43032.0,1418.0,0.459802538787024
1689,1690,49.0,652.0,39,283,20151209,1116,31948.0,1418.0,0.459802538787024
1690,810,52.0,652.0,39,283,20151209,1116,33904.0,1418.0,0.459802538787024
810,1694,27.0,652.0,39,283,20151209,1116,17604.0,1418.0,0.459802538787024
1694,1695,119.0,652.0,39,283,20151209,1116,77588.0,1418.0,0.459802538787024
1037,1689,66.0,663.0,39,159,20151209,1304,43758.0,1418.0,0.4675599435825106
1689,1690,49.0,672.0,39,159,20151209,1304,32928.0,1418.0,0.47390691114245415
1690,810,52.0,634.0,39,159,20151209,1304,32968.0,1418.0,0.44710860366713684
810,1694,27.0,676.0,39,159,20151209,1304,18252.0,1418.0,0.4767277856135402
1694,1695,119.0,676.0,39,159,20151209,1304,80444.0,1418.0,0.4767277856135402
1037,1689,66.0,1358.0,39,161,20151209,1427,89628.0,1418.0,0.9576868829337094
1689,1690,49.0,1349.0,39,161,20151209,1427,66101.0,1418.0,0.9513399153737658
1690,810,52.0,1317.0,39,161,20151209,1427,68484.0,1418.0,0.9287729196050776
810,1694,27.0,1317.0,39,161,20151209,1427,35559.0,1418.0,0.9287729196050776
1694,1695,119.0,1317.0,39,161,20151209,1427,156723.0,1418.0,0.9287729196050776
1037,1689,66.0,1363.0,39,163,20151209,1530,89958.0,1418.0,0.961212976022567
1689,1690,49.0,1329.0,39,163,20151209,1530,65121.0,1418.0,0.9372355430183357
1690,810,52.0,1265.0,39,163,20151209,1530,65780.0,1418.0,0.892101551480959
810,1694,27.0,1265.0,39,163,20151209,1530,34155.0,1418.0,0.892101551480959
1694,1695,119.0,1307.0,39,163,20151209,1530,155533.0,1418.0,0.9217207334273625
1037,1689,66.0,1156.0,39,153,20151209,1010,76296.0,1418.0,0.8152327221438646
1689,1690,49.0,1156.0,39,153,20151209,1010,56644.0,1418.0,0.8152327221438646
1690,810,52.0,1156.0,39,153,20151209,1010,60112.0,1418.0,0.8152327221438646
810,1694,27.0,1156.0,39,153,20151209,1010,31212.0,1418.0,0.8152327221438646
1694,1695,119.0,1156.0,39,153,20151209,1010,137564.0,1418.0,0.8152327221438646
1037,1689,66.0,965.0,89,464,20151209,1226,63690.0,1418.0,0.6805359661495064
1689,1690,49.0,965.0,89,464,20151209,1226,47285.0,1418.0,0.6805359661495064
1690,810,52.0,965.0,89,464,20151209,1226,50180.0,1418.0,0.6805359661495064
810,1694,27.0,965.0,89,464,20151209,1226,26055.0,1418.0,0.6805359661495064
1694,1695,119.0,965.0,89,464,20151209,1226,114835.0,1418.0,0.6805359661495064
1695,1640,19.0,965.0,89,464,20151209,1226,18335.0,1418.0,0.6805359661495064
1037,1689,66.0,930.0,39,167,20151209,1709,61380.0,1418.0,0.6558533145275035
1689,1690,49.0,843.0,39,167,20151209,1709,41307.0,1418.0,0.5944992947813822
1690,810,52.0,794.0,39,167,20151209,1709,41288.0,1418.0,0.5599435825105783
810,1694,27.0,794.0,39,167,20151209,1709,21438.0,1418.0,0.5599435825105783
1694,1695,119.0,794.0,39,167,20151209,1709,94486.0,1418.0,0.5599435825105783
1695,1694,119.0,2736.0,39,166,20151004,1555,325584.0,1418.0,1.9294781382228492
1694,810,27.0,2736.0,39,166,20151004,1555,73872.0,1418.0,1.9294781382228492
810,1690,52.0,2736.0,39,166,20151004,1555,142272.0,1418.0,1.9294781382228492
1690,1689,49.0,2736.0,39,166,20151004,1555,134064.0,1418.0,1.9294781382228492
1689,1037,66.0,2754.0,39,166,20151004,1555,181764.0,1418.0,1.9421720733427363
1695,1694,119.0,2742.0,39,168,20151004,1709,326298.0,1418.0,1.9337094499294782
1694,810,27.0,2736.0,39,168,20151004,1709,73872.0,1418.0,1.9294781382228492
810,1690,52.0,2736.0,39,168,20151004,1709,142272.0,1418.0,1.9294781382228492
1690,1689,49.0,2752.0,39,168,20151004,1709,134848.0,1418.0,1.9407616361071933
1689,1037,66.0,2752.0,39,168,20151004,1709,181632.0,1418.0,1.9407616361071933
1037,1689,66.0,666.0,39,151,20150313,0910,43956.0,1418.0,0.4696755994358251
1689,1690,49.0,651.0,39,151,20150313,0910,31899.0,1418.0,0.4590973201692525
1690,810,52.0,608.0,39,151,20150313,0910,31616.0,1418.0,0.4287729196050776
810,1694,27.0,608.0,39,151,20150313,0910,16416.0,1418.0,0.4287729196050776
1694,1695,119.0,692.0,39,151,20150313,0910,82348.0,1418.0,0.48801128349788436
1037,1689,66.0,1361.0,39,163,20150313,1530,89826.0,1418.0,0.9598025387870239
1689,1690,49.0,1362.0,39,163,20150313,1530,66738.0,1418.0,0.9605077574047954
1690,810,52.0,1233.0,39,163,20150313,1530,64116.0,1418.0,0.8695345557122708
810,1694,27.0,1233.0,39,163,20150313,1530,33291.0,1418.0,0.8695345557122708
1694,1695,119.0,1375.0,39,163,20150313,1530,163625.0,1418.0,0.9696755994358252
1037,1689,66.0,620.0,39,147,20150313,0740,40920.0,1378.0,0.44992743105950656
1689,1690,49.0,620.0,39,147,20150313,0740,30380.0,1378.0,0.44992743105950656
1690,810,52.0,620.0,39,147,20150313,0740,32240.0,1378.0,0.44992743105950656
810,1694,27.0,966.0,39,147,20150313,0740,26082.0,1378.0,0.7010159651669086
1694,1695,119.0,966.0,39,147,20150313,0740,114954.0,1378.0,0.7010159651669086
1037,1689,66.0,1342.0,39,153,20150313,1010,88572.0,1418.0,0.9464033850493653
1689,1690,49.0,1342.0,39,153,20150313,1010,65758.0,1418.0,0.9464033850493653
1690,810,52.0,1342.0,39,153,20150313,1010,69784.0,1418.0,0.9464033850493653
810,1694,27.0,1342.0,39,153,20150313,1010,36234.0,1418.0,0.9464033850493653
1694,1695,119.0,1342.0,39,153,20150313,1010,159698.0,1418.0,0.9464033850493653
1037,1689,66.0,1344.0,89,464,20150313,1226,88704.0,1418.0,0.9478138222849083
1689,1690,49.0,1344.0,89,464,20150313,1226,65856.0,1418.0,0.9478138222849083
1690,810,52.0,1344.0,89,464,20150313,1226,69888.0,1418.0,0.9478138222849083
810,1694,27.0,1344.0,89,464,20150313,1226,36288.0,1418.0,0.9478138222849083
1694,1695,119.0,1344.0,89,464,20150313,1226,159936.0,1418.0,0.9478138222849083
1695,1640,19.0,1344.0,89,464,20150313,1226,25536.0,1418.0,0.9478138222849083
1037,1689,66.0,678.0,89,283,20150313,1118,44748.0,1418.0,0.4781382228490832
1689,1690,49.0,678.0,89,283,20150313,1118,33222.0,1418.0,0.4781382228490832
1690,810,52.0,678.0,89,283,20150313,1118,35256.0,1418.0,0.4781382228490832
810,1694,27.0,678.0,89,283,20150313,1118,18306.0,1418.0,0.4781382228490832
1694,1695,119.0,678.0,89,283,20150313,1118,80682.0,1418.0,0.4781382228490832
1037,1689,66.0,1351.0,39,159,20150313,1304,89166.0,1418.0,0.9527503526093088
1689,1690,49.0,1353.0,39,159,20150313,1304,66297.0,1418.0,0.9541607898448519
1690,810,52.0,1281.0,39,159,20150313,1304,66612.0,1418.0,0.9033850493653033
810,1694,27.0,1370.0,39,159,20150313,1304,36990.0,1418.0,0.9661495063469676
1694,1695,119.0,1370.0,39,159,20150313,1304,163030.0,1418.0,0.9661495063469676
1037,1689,66.0,670.0,89,156,20150313,1130,44220.0,1418.0,0.47249647390691113
1689,1690,49.0,670.0,89,156,20150313,1130,32830.0,1418.0,0.47249647390691113
1690,810,52.0,670.0,89,156,20150313,1130,34840.0,1418.0,0.47249647390691113
810,1694,27.0,670.0,89,156,20150313,1130,18090.0,1418.0,0.47249647390691113
1694,1695,119.0,670.0,89,156,20150313,1130,79730.0,1418.0,0.47249647390691113
1037,1689,66.0,675.0,39,161,20150313,1427,44550.0,1418.0,0.47602256699576867
1689,1690,49.0,681.0,39,161,20150313,1427,33369.0,1418.0,0.4802538787023977
1690,810,52.0,685.0,39,161,20150313,1427,35620.0,1418.0,0.4830747531734838
810,1694,27.0,685.0,39,161,20150313,1427,18495.0,1418.0,0.4830747531734838
1694,1695,119.0,685.0,39,161,20150313,1427,81515.0,1418.0,0.4830747531734838
1037,1689,66.0,688.0,39,165,20150313,1614,45408.0,1418.0,0.48519040902679833
1689,1690,49.0,681.0,39,165,20150313,1614,33369.0,1418.0,0.4802538787023977
1690,810,52.0,663.0,39,165,20150313,1614,34476.0,1418.0,0.4675599435825106
810,1694,27.0,697.0,39,165,20150313,1614,18819.0,1418.0,0.4915373765867419
1694,1695,119.0,697.0,39,165,20150313,1614,82943.0,1418.0,0.4915373765867419
1695,1694,119.0,2722.0,39,158,20151004,1230,323918.0,1418.0,1.9196050775740479
1694,810,27.0,2722.0,39,158,20151004,1230,73494.0,1418.0,1.9196050775740479
