zdid,lxid,ysfsbm,zdmc,station_code,station_telecode,station_shortname
站点id,,,站点名称,站点code,站点电报码,
2432,1,1,大观岭    ,62147,DOB,大
2433,1,1,代马沟    ,62153,DUB,代
2434,1,1,北林      ,62159,BEB,北
2435,1,1,穆棱      ,62165,MLB,穆
2436,1,1,伊林      ,62186,YLB,伊
2437,1,1,下城子    ,62189,XCB,下
2438,1,1,马桥河    ,62192,MQB,马
2439,1,1,红房子    ,62198,HZB,红
2440,1,1,太岭      ,62204,TNB,太
2441,1,1,绥西      ,62213,SXB,绥
2442,1,1,绥阳      ,62219,SYB,绥
2443,1,1,宽沟      ,62225,KGB,宽
2444,1,1,绥芬河    ,62231,SFB,绥
2445,1,1,图们      ,62465,TML,图
2446,1,1,舒兰      ,62744,SLL,舒
2447,1,1,长春东    ,62981,COT,长
2448,1,1,龙泉      ,62984,LWL,龙
2449,1,1,兴隆山    ,62993,XLL,兴
2450,1,1,卡伦      ,62996,KLL,卡
2451,1,1,龙家堡    ,62999,LPL,龙
2452,1,1,九台      ,63005,JTL,九
2453,1,1,营城      ,63014,YCL,营
2454,1,1,土们岭    ,63020,TNL,土
2455,1,1,左家      ,63023,ZJL,左
2456,1,1,桦皮厂    ,63029,HPL,桦
2457,1,1,孤店子    ,63035,GZL,孤
2458,1,1,吉林      ,63059,JLL,吉
2459,1,1,江密峰    ,63122,JFL,江
2460,1,1,天岗      ,63137,TGL,安
2461,1,1,六道河    ,63143,LEL,六
2462,1,1,老爷岭    ,63149,LLL,老
2463,1,1,小姑家    ,63155,XGL,小
2464,1,1,拉法      ,63158,LFL,拉
2465,1,1,蛟河      ,63164,JHL,蛟
2466,1,1,白石山    ,63194,BAL,白
2467,1,1,二道河    ,63197,RDL,二
2468,1,1,黄松甸    ,63200,HDL,黄
2469,1,1,黄泥河    ,63212,HHL,黄
2470,1,1,秋梨沟    ,63218,QGL,秋
2471,1,1,太平岭    ,63224,TLL,太
2472,1,1,敦化      ,63227,DHL,敦
2473,1,1,大桥      ,63248,DQL,大
2474,1,1,大石头    ,63251,DSL,大
2475,1,1,哈尔巴岭  ,63254,HRL,哈
2476,1,1,南沟      ,63260,NGL,南
2477,1,1,亮兵台    ,63266,LBL,亮
2478,1,1,采石场    ,63272,CIL,采
2479,1,1,安图      ,63275,ATL,安
2480,1,1,乐园      ,63278,UYL,乐
2481,1,1,茶条沟    ,63281,CTL,茶
2482,1,1,榆树川    ,63284,YNL,榆
2483,1,1,葆园      ,63287,BYL,葆
2484,1,1,铜佛寺    ,63293,TSL,铜
2485,1,1,朝阳川    ,63296,CYL,朝
2486,1,1,延吉      ,63320,YJL,延
2487,1,1,溪洞      ,63329,XDL,溪
2488,1,1,磨盘山    ,63332,MPL,磨
2489,1,1,河南      ,63335,HEL,河
2490,1,1,苇子沟    ,63338,WZL,苇
2491,1,1,水礼      ,63341,SUL,水
2492,1,1,曲水      ,63344,QSL,曲
2493,1,1,沈阳东    ,63644,SDT,沈
2494,1,1,世博园    ,63669,ZWT,世
2495,1,1,抚顺北    ,63686,FET,抚
2496,1,1,章党      ,63692,ZHT,章
2497,1,1,营东      ,63701,IDT,营
2498,1,1,南杂木    ,63707,NZT,南
2499,1,1,苍石      ,63713,CST,苍
2500,1,1,南口前    ,63716,NKT,南
2501,1,1,黑石木    ,63719,HST,黑
2502,1,1,清原      ,63728,QYT,清
2503,1,1,长山堡    ,63749,CBL,长
2504,1,1,英额门    ,63752,YML,英
2505,1,1,兴隆河    ,63756,XIA,兴
2506,1,1,草市      ,63761,CSL,草
2507,1,1,龙山      ,63767,LSL,龙
2508,1,1,山城镇    ,63770,SCL,山
2509,1,1,黑山头    ,63776,HOL,黑
2510,1,1,宝山      ,63779,BOL,宝
2511,1,1,海龙      ,63800,HIL,海
2512,1,1,六家      ,63803,LZL,六
2513,1,1,朝阳镇    ,63806,CZL,朝
2514,1,1,团林      ,63809,TUL,团
2515,1,1,纪家      ,63815,JJL,纪
2516,1,1,石家      ,63821,OJL,石
2517,1,1,磐石      ,63824,PSL,磐
2518,1,1,永宁      ,63830,YEL,永
2519,1,1,七间房    ,63833,QJL,七
2520,1,1,明城      ,63836,MCL,明
2521,1,1,烟筒山    ,63839,YSL,烟
2522,1,1,大梨树    ,63860,DRL,大
2523,1,1,双河镇    ,63869,SEL,双
2524,1,1,口前      ,63890,KQL,口
2525,1,1,哈福      ,64229,HFL,哈
2526,1,1,石岭      ,64241,SOL,石
2527,1,1,天德泉    ,64244,TRL,天
2528,1,1,平岗      ,64250,PGL,平
2529,1,1,白泉      ,64253,BQL,白
2530,1,1,辽源      ,64259,LYL,辽
2531,1,1,渭津      ,64283,WJL,渭
2532,1,1,大兴镇    ,64286,DZL,大
2533,1,1,东丰      ,64289,DIL,东
2534,1,1,东丰北    ,64295,DBL,东
2535,1,1,梅河口    ,64301,MHL,梅
2536,1,1,清徐      ,65003,QUV,清
2537,1,1,交城      ,65006,JNV,交
2538,1,1,文水      ,65009,WEV,文
2539,1,1,汾阳      ,65012,FAV,汾
2540,1,1,吕梁      ,65021,LHV,吕
2541,1,1,柳林南    ,65024,LKV,柳
2542,1,1,吴堡      ,65027,WUY,吴
2543,1,1,义合镇    ,65030,AIY,义
2544,1,1,子洲      ,65033,ZZY,子
2545,1,1,魏家楼    ,65036,WEY,魏
2546,1,1,靖边      ,65045,JIY,靖
2547,1,1,定边      ,65054,DYJ,定
2548,1,1,太阳山    ,65072,TYJ,太
2549,1,1,红寺堡    ,65081,HSJ,红
2550,1,1,中宁东    ,65087,ZDJ,中
2551,1,1,玉山南    ,65615,YGG,玉
2552,1,1,鹰潭北    ,65618,YKG,鹰
2553,1,1,抚州东    ,65621,FDG,抚
2554,1,1,进贤南    ,65624,JXG,进
2555,1,1,高安      ,65640,GCG,高
2556,1,1,新余北    ,65643,XBG,新
2557,1,1,宜春      ,65646,YEG,宜
2558,1,1,萍乡北    ,65649,PBG,萍
2559,1,1,醴陵东    ,65652,UKQ,醴
2560,1,1,郑州东    ,65773,ZAF,郑
2561,1,1,二郎庙    ,65776,EMF,二
2562,1,1,许昌东    ,65779,XVF,许
2563,1,1,漯河西    ,65782,LBN,漯
2564,1,1,驻马店西  ,65785,ZLN,驻
2565,1,1,明港东    ,65788,MDN,明
2566,1,1,信阳东    ,65791,OYN,信
2567,1,1,孝感北    ,65794,XJN,孝
2568,1,1,横店东    ,65797,HEN,横
2569,1,1,武汉      ,65800,WHN,武
2570,1,1,咸宁北    ,65806,XRN,咸
2571,1,1,赤壁北    ,65809,CIN,赤
2572,1,1,岳阳东    ,65812,YIQ,岳
2573,1,1,汨罗东    ,65815,MQQ,汨
2574,1,1,长沙南    ,65818,CWQ,长
2575,1,1,株洲西    ,65821,ZAQ,株
2576,1,1,衡山西    ,65824,HEQ,衡
2577,1,1,衡阳东    ,65827,HVQ,衡
2578,1,1,耒阳西    ,65830,LPQ,耒
2579,1,1,郴州西    ,65833,ICQ,郴
2580,1,1,韶关      ,65839,SNQ,韶
2581,1,1,英德西    ,65842,IIQ,英
2582,1,1,清远      ,65845,QBQ,清
2583,1,1,广州南    ,65848,IZQ,广
2584,1,1,庆盛      ,65851,QSQ,庆
2585,1,1,虎门      ,65854,IUQ,虎
2586,1,1,光明城    ,65857,IMQ,光
2587,1,1,深圳北    ,65860,IOQ,深
2588,1,1,碧江      ,65900,BLQ,碧
2589,1,1,北滘      ,65903,IBQ,北
2590,1,1,顺德      ,65906,ORQ,顺
2591,1,1,顺德学院  ,65909,OJQ,顺
2592,1,1,容桂      ,65912,RUQ,容
2593,1,1,南头      ,65915,NOQ,南
2594,1,1,小榄      ,65918,EAQ,小
2595,1,1,东升      ,65921,DRQ,东
2596,1,1,中山北    ,65924,ZGQ,中
2597,1,1,中山      ,65927,ZSQ,中
2598,1,1,南朗      ,65930,NNQ,南
2599,1,1,翠亨      ,65933,IHQ,翠
2600,1,1,珠海北    ,65936,ZIQ,珠
2601,1,1,唐家湾    ,65939,PDQ,唐
2602,1,1,明珠      ,65942,MFQ,明
2603,1,1,前山      ,65945,QXQ,前
2604,1,1,珠海      ,65948,ZHQ,珠
2605,1,1,龙嘉      ,65960,UJL,龙
2606,1,1,九台南    ,65963,JNL,九
2607,1,1,双吉      ,65966,SML,双
2608,1,1,达拉特西  ,66003,DNC,达
2609,1,1,响沙湾    ,66007,XSC,响
2610,1,1,罕台川    ,66012,HCC,罕
2611,1,1,东胜西    ,66015,DYC,东
2612,1,1,鄂尔多斯  ,66018,EEC,鄂
2613,1,1,新街      ,66021,XJC,新
2614,1,1,上海虹桥  ,66100,AOH,上
2615,1,1,仙林      ,66310,XPH,仙
2616,1,1,宝华山    ,66313,BWH,宝
2617,1,1,丹徒      ,66316,RUH,丹
2618,1,1,惠山      ,66319,VCH,惠
2619,1,1,无锡新区  ,66322,IFH,无
2620,1,1,苏州新区  ,66325,ITH,苏
2621,1,1,苏州园区  ,66328,KAH,苏
2622,1,1,阳澄湖    ,66331,AIH,阳
2623,1,1,昆山南    ,66334,KNH,昆
2624,1,1,花桥      ,66337,VQH,花
2625,1,1,安亭北    ,66340,ASH,安
2626,1,1,南翔北    ,66343,NEH,南
2627,1,1,打拉亥    ,66666,DHC,打
2628,1,1,那林桃亥  ,66670,NLC,那
2629,1,1,姑家堡    ,66674,GPC,姑
2630,1,1,葫芦      ,66677,HVC,葫
2631,1,1,廊坊      ,66800,LJP,廊
2632,1,1,天津南    ,66803,TIP,天
2633,1,1,沧州西    ,66806,CBP,沧
2634,1,1,德州东    ,66809,DIP,德
2635,1,1,济南西    ,66812,JGK,济
2636,1,1,泰安      ,66815,TMK,泰
2637,1,1,曲阜东    ,66818,QAK,曲
2638,1,1,枣庄      ,66821,ZEK,枣
2639,1,1,滕州东    ,66824,TEK,滕
2640,1,1,徐州东    ,66827,UUH,徐
2641,1,1,宿州东    ,66830,SRH,宿
2642,1,1,蚌埠南    ,66833,BMH,蚌
2643,1,1,定远      ,66836,EWH,定
2644,1,1,滁州      ,66839,CXH,滁
2645,1,1,镇江南    ,66842,ZEH,镇
2646,1,1,丹阳北    ,66845,EXH,丹
2647,1,1,常州北    ,66848,ESH,常
2648,1,1,无锡东    ,66851,WGH,无
2649,1,1,苏州北    ,66854,OHH,苏
2650,1,1,津沪所    ,75001,00A,津
2651,1,1,崔马庄所  ,75002,01A,崔
2652,1,1,黄渡所    ,75003,02A,黄
2653,1,1,南翔北所  ,75004,03A,南
2654,1,1,杭州东    ,90041,HGH,杭
2655,1,1,九江西    ,90064,JKG,九
2656,1,1,元田坝    ,90215,YPW,元
2657,1,1,隆安      ,98004,UVZ,隆
2658,1,1,平果      ,98005,PGZ,平
2659,1,1,田东      ,98009,TDZ,田
2660,1,1,田阳      ,98011,TRZ,田
2661,1,1,百色      ,98014,BIZ,百
2662,1,1,田林      ,98019,TFZ,田
2663,1,1,兴义      ,98032,XRZ,兴
2664,1,1,金华南    ,98036,RNH,金
2665,1,1,武义      ,98037,RYH,武
2666,1,1,永康      ,98038,RFH,永
2667,1,1,缙云      ,98039,JYH,缙
2668,1,1,丽水      ,98040,USH,丽
2669,1,1,新东孝    ,98041,XXE,新
2670,1,1,青田      ,98042,QVH,青
2671,1,1,温州      ,98043,RZH,温
2672,1,1,武夷山    ,98044,WAS,武
2673,1,1,建阳      ,98045,JYS,建
2674,1,1,建瓯      ,98046,JVS,建
2675,1,1,石林      ,98047,SLM,石
2676,1,1,石林南    ,98048,LNM,石
2677,1,1,宜良北    ,98049,YSM,宜
2678,1,1,永丰营    ,98050,YYM,永
2679,1,1,广南卫    ,98052,GNM,广
2680,1,1,王家营西  ,98054,KNM,王
2681,1,1,羊堡      ,98055,ABM,羊
2682,1,1,大田边    ,98056,DBM,大
2683,1,1,岔江      ,98057,CAM,岔
2684,1,1,江所田    ,98058,JOM,江
2685,1,1,罗平      ,98059,LPM,罗
2686,1,1,中寨      ,98060,ZZM,中
2687,1,1,新安      ,98061,EAM,新
2688,1,1,师宗      ,98062,SEM,师
2689,1,1,秧草地    ,98063,YKM,秧
2690,1,1,横岗      ,99030,HOG,横
2691,1,1,南昌      ,99054,NCG,昌
2692,1,1,新祺周    ,99093,XOG,新
2693,1,1,杨家岭    ,99097,YLG,杨
2694,1,1,扎赉诺尔西,99103,ZXX,扎
2695,1,1,永定      ,99105,YGS,永
2696,1,1,仙师      ,99106,XSI,仙
2697,1,1,琥市      ,99107,HSI,琥
2698,1,1,大埔      ,99108,DPI,大
2699,1,1,聊城北    ,99110,UBK,聊
2700,1,1,基太      ,99112,JTI,基
2701,1,1,张巷      ,99221,ZYG,张
2702,1,1,大洋洲    ,99224,DZG,大
2703,1,1,八都      ,99227,BUG,八
2704,1,1,醪桥      ,99228,UQG,醪
2705,1,1,吉安南    ,99231,VNG,吉
2706,1,1,冠朝      ,99233,GLG,冠
2707,1,1,沙村      ,99234,SCG,沙
2708,1,1,营盘上    ,99235,YBG,营
2709,1,1,龙口      ,99237,UKG,龙
2710,1,1,赣州      ,99239,GZG,赣
2711,1,1,铅山西    ,99250,QSA,铅
2712,1,1,茶亭      ,99253,CTI,茶
2713,1,1,九龙      ,99501,JQO,九
2715,2,2,绵阳市富乐汽车站,NULL,NULL,NULL
2717,2,2,绵阳市汽车客运总站,NULL,NULL,NULL
2719,2,2,江油站,NULL,NULL,NULL
2721,2,2,成都旅游客运中心（新南门汽车站）,NULL,NULL,NULL
2725,2,2,成都市茶店子客运站,NULL,NULL,NULL
2729,2,2,成都市双流客运中心,NULL,NULL,NULL
2732,2,2,德阳站,NULL,NULL,NULL
2735,2,2, 眉山东门汽车站,NULL,NULL,NULL
2737,2,2,峨眉站,NULL,NULL,NULL
2739,2,2,乐山客运中心站,NULL,NULL,NULL
2740,1,1,白鸡坡    ,50170,BBM,白
2741,1,1,百宜      ,47477,FHW,百
2742,1,1,柏果      ,50249,BGM,柏
2743,1,1,曹家湾    ,50167,FWW,曹
2744,1,1,打括      ,49706,DOW,打
2745,1,1,大湾      ,50165,DMW,大
2746,1,1,大宗坪    ,65686,ROW,大
2747,1,1,都格      ,50177,DMM,都
2748,1,1,渡口      ,48446,DXW,渡
2749,1,1,发耳      ,50171,FEM,发
2750,1,1,福溪      ,46949,FXW,福
2751,1,1,贵定北    ,65694,FMW,贵
2752,1,1,贵阳东    ,47485,KEW,贵
2753,1,1,汉王山    ,46952,HOW,汉
2754,1,1,汉旺      ,45896,HIW,汉
2755,1,1,红果      ,50225,HEM,红
2756,1,1,花家庄    ,50237,HJM,花
2757,1,1,鸡场坡    ,49703,JRW,鸡
2758,1,1,金沙湾    ,46958,JWW,金
2759,1,1,开阳      ,47473,KVW,开
2760,1,1,凯里南    ,65692,QKW,凯
2761,1,1,六盘水南  ,50168,KPW,六
2762,1,1,龙洞堡    ,47486,FVW,龙
2763,1,1,洛碛      ,35153,FOW,洛
2764,1,1,洛湾三江  ,47481,KRW,洛
2765,1,1,茅草坪    ,50172,KPM,茅
2766,1,1,密地      ,48425,MXW,密
2767,1,1,木瓜坪    ,45956,MWW,木
2714,2,2,绵阳站,NULL,NULL,NULL
2716,2,2,绵阳市平政汽车站,NULL,NULL,NULL
2718,2,2,南湖汽车站,NULL,NULL,NULL
2720,2,2,成都火车南站,NULL,NULL,NULL
2722,2,2,成都市北门汽车站,NULL,NULL,NULL
2723,2,2,成都市城北客运中心,NULL,NULL,NULL
2726,2,2,成都机场客运站,NULL,NULL,NULL
2727,2,2,成都汽车总站,NULL,NULL,NULL
2728,2,2,成都市青羊区金沙车站,NULL,NULL,NULL
2730,2,2,成都市双流鲢鱼村客运站,NULL,NULL,NULL
2731,2,2,茶店子长途汽车站,NULL,NULL,NULL
2734,2,2,眉山站,NULL,NULL,NULL
2736,2,2,眉山市东坡区客运中心站,NULL,NULL,NULL
2738,2,2,乐山站,NULL,NULL,NULL
2768,1,1,南岸坝    ,46946,NAW,南
2769,1,1,南川      ,47570,KWW,南
2770,1,1,南江      ,47475,FIW,南
2771,1,1,盘关      ,50243,PAM,盘
2772,1,1,平田      ,50240,PTM,平
2773,1,1,普定      ,49700,PGW,普
2774,1,1,赛金桥    ,46955,OJW,赛
2775,1,1,三家寨    ,50173,SMM,三
2776,1,1,三穗      ,65690,QHW,三
2777,1,1,沙沱      ,50234,SFM,沙
2778,1,1,水江      ,47576,ONW,水
2779,1,1,松河      ,50174,SBM,松
2780,1,1,铜仁南    ,65688,TNW,铜
2781,1,1,万盛      ,47468,WSW,万
2782,1,1,相思河    ,47479,KUW,相
2783,1,1,新晃西    ,65684,EWQ,新
2784,1,1,巡场      ,46961,XJW,巡
2785,1,1,鸭江      ,47579,ACW,鸭
2786,1,1,营街      ,50180,YAM,营
2787,1,1,雨格      ,50175,VTM,雨
2788,1,1,玉舍      ,50169,AUM,玉
2789,1,1,月亮田    ,50246,YUM,月
2790,1,1,昭化      ,45440,ZHW,昭
2791,1,1,织金      ,49709,IZW,织
2792,1,1,重庆东    ,47067,CIW,渝
2793,1,1,重庆西    ,47068,CXW,渝
2794,1,1,韶山南,65663,INQ,韶
2795,1,1,娄底南,65666,UOQ,娄
2796,1,1,邵阳北,65669,OVQ,邵
2797,1,1,溆浦南,65675,EMQ,溆
2798,1,1,怀化南,65678,KAQ,怀
2799,1,1,平度,10085,PAK,平
2800,1,1,一二九公里,10097,YJP,一
2801,1,1,于家堡,10140,YKP,于
2802,1,1,杨家口,10223,AKP,杨
2803,1,1,军粮城北,10351,JMP,军
2804,1,1,滨海,10354,FHP,滨
2805,1,1,滨海北,10357,FCP,滨
2806,1,1,滦河,10360,UDP,滦
2807,1,1,曹妃甸北,10921,CBV,曹
2808,1,1,赵家店所,10959,RUP,赵
2809,1,1,唐海,10961,TVP,唐
2810,1,1,丰润西,10967,VRP,丰
2811,1,1,团瓢庄,10969,TPP,团
2812,1,1,半壁山,10971,IBP,半
2813,1,1,李家营,10973,UVP,李
2814,1,1,承德西,10975,CNP,承
2815,1,1,滦平东,10977,UWP,滦
2816,1,1,丰宁,10981,INP,丰
2817,1,1,赤城,10985,ICP,赤
2818,1,1,赵川北,10989,IOP,赵
2819,1,1,沙岭子西,10991,IXP,沙
2820,1,1,昌平北,11609,VBP,昌
2821,1,1,官高,11612,GVP,官
2822,1,1,北宅,11624,BVP,北
2823,1,1,怀柔北,11630,HBP,怀
2824,1,1,流水沟,11676,USP,流
2825,1,1,南大庙,11681,NMP,南
2826,1,1,猴山,11684,HEP,猴
2827,1,1,虎什哈,11687,HHP,虎
2828,1,1,五道河,11690,WHP,五
2829,1,1,二道沟门,11693,RDP,二
2830,1,1,平坊,11696,PVP,平
2831,1,1,滦平,11699,UPP,滦
2832,1,1,窑上,11702,ASP,窑
2833,1,1,张百湾,11705,ZUP,张
2834,1,1,金沟屯,11708,VGP,金
2835,1,1,滦河沿,11711,UNP,滦
2836,1,1,梁底下,11714,LDP,梁
2837,1,1,白旗,11717,BQP,白
2838,1,1,超梁沟,11720,CYP,超
2839,1,1,闹海营,11723,NHP,闹
2840,1,1,隆化,11726,UHP,隆
2724,2,2,成都市城东客运中心,NULL,NULL,NULL
2733,2,2,德阳市汽车站,NULL,NULL,NULL
2841,1,1,河洛营,11747,HYD,河
2842,1,1,汤头沟,11750,TGD,汤
2843,1,1,沙坨子,11753,SMD,沙
2844,1,1,张三营,11756,ZSD,张
2845,1,1,东大坝,11759,DUD,东
2846,1,1,庙宫,11762,MGD,庙
2847,1,1,四合永,11765,OHD,四
2848,1,1,腰栈,11768,YVD,腰
2849,1,1,广德号,11771,GDD,广
2850,1,1,银镇,11774,AZD,银
2851,1,1,纪家沟,11777,VJD,纪
2852,1,1,黄家店,11783,VDD,黄
2853,1,1,朝阳地,11786,CDD,朝
2854,1,1,五十家子,11789,VZD,五
2855,1,1,杨家营,11792,AVD,杨
2856,1,1,老府,11795,UFD,老
2857,1,1,中台子,11798,ZVD,中
2858,1,1,牛家营子,11801,NYD,牛
2859,1,1,四分地,11804,SFD,四
2860,1,1,红花沟,11807,VHD,红
2861,1,1,三把火,11810,SBD,三
2862,1,1,曹家营子,11812,CVD,曹
2863,1,1,北台子,11813,BWD,北
2864,1,1,赤峰西,11819,CID,赤
2865,1,1,赤峰,11822,CFD,赤
2866,1,1,赤峰东,11843,CUD,赤
2867,1,1,东南营子,11846,RND,东
2868,1,1,水地,11849,OVD,水
2869,1,1,安庆沟,11852,AQD,安
2870,1,1,风水沟,11853,FGD,风
2871,1,1,山湾子,11855,OWD,山
2872,1,1,老哈河,11858,LAD,老
2873,1,1,小河沿,11861,XYD,小
2874,1,1,四道湾,11864,OUD,四
2875,1,1,莲花山,11867,LHD,莲
2876,1,1,孤山子,11876,VSD,孤
2877,1,1,羊场,11882,YED,羊
2878,1,1,敖汉,11885,AHD,敖
2879,1,1,三义井,11888,OYD,三
2880,1,1,新窝铺,11891,EPD,新
2881,1,1,四合,11894,OED,四
2882,1,1,舍力虎,11897,VLD,舍
2883,1,1,奈曼,11900,NMD,奈
2884,1,1,嘎什吐,11909,GED,嘎
2885,1,1,昂乃,11912,AND,昂
2886,1,1,白音他拉,11915,BID,白
2887,1,1,黄花筒,11921,HUD,黄
2888,1,1,八仙筒,11924,VXD,八
2889,1,1,敖来,11927,AID,敖
2890,1,1,东明村,11930,DMD,东
2891,1,1,嘎什甸子,11933,GXD,嘎
2892,1,1,治安,11936,ZAD,治
2893,1,1,东来,11939,RVD,东
2894,1,1,瓦房,11942,WAD,瓦
2895,1,1,太平庄,11945,TPD,太
2896,1,1,余粮堡,11948,YLD,余
2897,1,1,西六方,11957,XFD,西
2898,1,1,育新,11966,YID,育
2899,1,1,于家店,11999,YUP,于
2900,1,1,韩麻营,12002,HYP,韩
2901,1,1,延庆,12224,YNP,延
2902,1,1,友谊水库,12766,YSC,友
2903,1,1,兴和西,12768,XEC,兴
2904,1,1,庙梁,12770,MIC,庙
2905,1,1,西土城,12772,XUC,西
2906,1,1,张家口,12782,ZKP,张
2907,1,1,集宁,12941,JNC,集
2908,1,1,七苏木,12962,QSC,七
2909,1,1,大陆号,12968,DLC,大
2910,1,1,贲红,12974,BVC,贲
2911,1,1,芦家村,12977,LJC,芦
2912,1,1,白音察干,12980,BYC,白
2913,1,1,乌兰哈达,12983,WLC,乌
2914,1,1,阿贵图,12989,AGC,阿
2915,1,1,土牧尔台,12992,TRC,土
2916,1,1,乌兰花,12998,WHC,乌
2917,1,1,白银哈尔,13004,BIC,白
2918,1,1,巴彦郭勒,13007,BGC,巴
2919,1,1,德日斯图,13013,DRC,德
2920,1,1,朱日和,13016,ZRC,朱
2921,1,1,锡林呼都嘎,13022,XLC,锡
2922,1,1,赛汗塔拉,13025,SHC,赛
2923,1,1,楚鲁图,13046,CLC,楚
2924,1,1,图呼木,13049,THC,图
2925,1,1,郭尔奔敖包,13052,GRC,郭
2926,1,1,夏拉哈马,13055,XMC,夏
2927,1,1,齐哈日格图,13058,QHC,齐
2928,1,1,查干特格,13064,CTC,查
3655,1,1,长岭子,54263,CLT,长
3656,1,1,刘家村,54264,AJT,刘
3657,1,1,龙头,54269,LDT,龙
3658,1,1,旅顺,54275,LST,旅
3659,1,1,丹东西,54336,RWT,丹
3660,1,1,东港北,54340,RGT,东
3661,1,1,北井子,54342,BRT,北
3662,1,1,大孤山,54344,RMT,大
3663,1,1,青堆,54346,QET,青
3664,1,1,庄河北,54350,ZUT,庄
3665,1,1,花园口,54354,HYT,花
3666,1,1,城子坦,54356,CWT,城
3667,1,1,皮口,54358,PUT,皮
3668,1,1,广宁寺,54360,GQT,广
3669,1,1,牛角山,54365,NJT,牛
3670,1,1,广宁寺南,54368,GNT,广
3671,1,1,蚕厂屯,54371,CUT,蚕
3672,1,1,亮甲店,54374,LRT,亮
3673,1,1,泉水屯,54377,IUT,泉
3674,1,1,登沙河,54380,DWT,登
3675,1,1,旗杆底,54383,QGT,旗
3676,1,1,杏树屯,54386,XDT,杏
3677,1,1,大刘家,54389,DBT,大
3678,1,1,清水河,54392,QHT,清
3679,1,1,李家屯,54395,LJT,李
3680,1,1,皮口南,54398,PKT,皮
3681,1,1,夹心子,54401,JXT,夹
3682,1,1,城子坦东,54404,CNT,城
3683,1,1,老边,54566,LLT,老
3684,1,1,营口,54569,YKT,营
3685,1,1,宝镜,54607,BJT,宝
3686,1,1,安平,54611,APT,安
3687,1,1,新寒岭,54620,XVT,新
3688,1,1,寒岭,54623,HAT,寒
3689,1,1,北台,54632,BTT,北
3690,1,1,明阳,54672,MET,明
3691,1,1,高阳镇,54674,GYT,高
3692,1,1,大郑,54676,DAT,大
3693,1,1,庄河,54678,ZET,庄
3694,1,1,吴家屯,54887,WJT,吴
3695,1,1,陈相屯,54896,CXT,陈
3696,1,1,姚千户屯,54902,YQT,姚
3697,1,1,歪头山,54905,WIT,歪
3698,1,1,石桥子,54908,SQT,石
3699,1,1,高家岁,54917,GJT,高
3700,1,1,新岭,54920,XLT,新
3701,1,1,火连寨,54923,HLT,火
3702,1,1,威宁,54924,WNT,威
3703,1,1,本溪湖,54926,BHT,本
3704,1,1,本溪,54935,BXT,本
3705,1,1,桥北,54984,QQT,桥
3706,1,1,桥头,54986,QAT,桥
3707,1,1,金坑,54998,JKT,金
3708,1,1,南芬,55001,NFT,南
3709,1,1,下马塘,55013,XAT,下
3710,1,1,连山关,55019,LGT,连
3711,1,1,祁家堡,55025,QBT,祁
3712,1,1,草河口,55031,CKT,草
3713,1,1,通远堡,55037,TYT,通
3714,1,1,林家台,55040,LQT,林
3715,1,1,中兴,55043,ZXT,中
3716,1,1,长虹,55046,CHT,长
3717,1,1,刘家河,55049,LVT,刘
3718,1,1,秋木庄,55052,QMT,秋
3719,1,1,鸡冠山,55058,JST,鸡
3720,1,1,袁家堡,55061,IVT,袁
3721,1,1,四台子,55064,OTT,四
3722,1,1,凤凰城,55070,FHT,凤
3723,1,1,张家堡,55091,ZBT,张
3724,1,1,一面山,55094,YST,一
3725,1,1,汤河,55097,VTT,汤
3726,1,1,汤山城,55100,TCT,汤
3727,1,1,五龙背,55103,WBT,五
3728,1,1,老古沟,55106,LOT,老
3729,1,1,金山湾,55109,JWT,金
3730,1,1,蛤蟆塘,55112,HMT,蛤
3731,1,1,丹东,55118,DUT,丹
3732,1,1,牛心台,55163,NXT,牛
3733,1,1,偏岭,55166,PNT,偏
3734,1,1,松树台,55169,IST,松
3735,1,1,温泉寺,55172,WQT,温
3736,1,1,小市,55175,XST,小
3737,1,1,泉水,55178,QST,泉
3738,1,1,田师府,55190,TFT,田
3739,1,1,赵家,55220,ZQT,赵
3740,1,1,官家,55223,GUT,官
3741,1,1,大堡,55229,DVT,大
3742,1,1,石城,55232,SCT,石
3743,1,1,铁佛寺,55235,TBT,铁
3744,1,1,边沟,55238,BKT,边
3745,1,1,佟家,55241,VJT,佟
3746,1,1,庙阳,55244,MYT,庙
3747,1,1,天桥,55247,VQT,天
3748,1,1,灌水,55250,GST,灌
3749,1,1,龙爪沟,55253,LZT,龙
3750,1,1,宽甸,55256,KDT,宽
3751,1,1,坦甸,55268,TDE,坦
3752,1,1,永甸,55274,INT,永
3753,1,1,长甸,55277,CDT,长
3754,1,1,榆树台,55328,YUT,榆
3755,1,1,五三,55329,WST,五
3756,1,1,孤家子,55331,GKT,孤
3757,1,1,东湖,55333,DMT,东
3758,1,1,新园,55335,XUT,新
3759,1,1,民家,55336,MGT,民
3760,1,1,深井子,55337,SWT,深
3761,1,1,琥珀湖,55338,HPT,琥
3762,1,1,李石寨,55340,LET,李
3763,1,1,中华寺,55343,ZNT,中
3764,1,1,瓢儿屯,55349,PRT,瓢
3765,1,1,雷锋路,55351,LIT,雷
3766,1,1,大官屯,55355,DTT,大
3767,1,1,抚顺,55376,FST,抚
3768,1,1,高尔山,55380,GET,高
3769,1,1,松原北,55945,OCT,松
